"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipProbability","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipIntensityMaxTime","daily.precipType","daily.precipAccumulation"
2016-12-03,"Mostly cloudy until evening.","partly-cloudy-day",2016-12-03 08:04:14,2016-12-03 15:56:12,0.12,0,5e-04,0,43.63,1480773600,32.34,1480813200,43.63,1480773600,32.34,1480813200,36.94,0.85,1026.79,0.96,5.42,1480784400,92,0.84,0,1480723200,5.66,34.14,2016-12-03 23:00:00,43.63,2016-12-03 14:00:00,34.14,2016-12-03 23:00:00,43.63,2016-12-03 14:00:00,"1617-51","Stoke-on-Trent","Stoke",52.98833333,-2.17555556,2016-12-03 02:00:00,,
2016-11-19,"Partly cloudy throughout the day.","partly-cloudy-day",2016-11-19 07:41:56,2016-11-19 16:09:25,0.68,9e-04,0.0054,0.64,42.71,1479560400,36.98,1479621600,40.42,1479560400,32.27,1479621600,35.11,0.91,997.85,1.71,9.16,1479556800,198,0.6,1,1479553200,6.18,33.62,2016-11-19 08:00:00,42.71,2016-11-19 13:00:00,33.62,2016-11-19 08:00:00,40.42,2016-11-19 13:00:00,"1617-52","Stoke-on-Trent","Stoke",52.98833333,-2.17555556,2016-11-19 03:00:00,"rain",
2016-10-31,"Foggy in the morning.","fog",2016-10-31 07:06:43,2016-10-31 16:40:18,0.03,0,0,0,58.28,1477926000,46.58,1477947600,58.28,1477926000,46.58,1477947600,48.97,0.94,1026.86,0.56,3.5,1477915200,172,0.53,1,1477908000,2.3,46.58,2016-10-31 21:00:00,58.28,2016-10-31 15:00:00,46.58,2016-10-31 21:00:00,58.28,2016-10-31 15:00:00,"1617-53","Stoke-on-Trent","Stoke",52.98833333,-2.17555556,,,
2016-10-15,"Partly cloudy throughout the day.","partly-cloudy-day",2016-10-15 07:36:57,2016-10-15 18:13:58,0.47,0,0.0011,0,57.87,1476540000,46.96,1476579600,57.87,1476540000,46.12,1476590400,45.9,0.85,1005.5,1.5,8.27,1476529200,152,0.57,2,1476529200,5.23,45.38,2016-10-15 00:00:00,57.87,2016-10-15 15:00:00,45.38,2016-10-15 00:00:00,57.87,2016-10-15 15:00:00,"1617-54","Stoke-on-Trent","Stoke",52.98833333,-2.17555556,2016-10-15 10:00:00,,
2016-09-24,"Rain overnight.","rain",2016-09-24 07:00:08,2016-09-24 19:03:30,0.78,0,0,0,66.23,1474729200,54.52,1474783200,66.23,1474729200,54.52,1474783200,53.23,0.79,1012.9,5.32,16.77,1474722000,173,0.57,3,1474714800,6.22,51.49,2016-09-24 01:00:00,66.23,2016-09-24 16:00:00,51.49,2016-09-24 01:00:00,66.23,2016-09-24 16:00:00,"1617-55","Stoke-on-Trent","Stoke",52.98833333,-2.17555556,,,
2016-09-10,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-09-10 06:36:26,2016-09-10 19:37:29,0.28,0.0049,0.0494,1,60.91,1473523200,47.64,1473573600,60.91,1473523200,47.64,1473573600,53.68,0.86,1011.28,0.39,12.84,1473462000,230,0.7,4,1473508800,5.75,51.94,2016-09-10 23:00:00,64.07,2016-09-10 00:00:00,51.94,2016-09-10 23:00:00,64.07,2016-09-10 00:00:00,"1617-56","Stoke-on-Trent","Stoke",52.98833333,-2.17555556,2016-09-10 02:00:00,"rain",
2016-08-20,"Light rain overnight.","rain",2016-08-20 06:00:44,2016-08-20 20:26:09,0.57,0.0052,0.0331,0.93,63.72,1471705200,57.44,1471755600,63.72,1471705200,57.44,1471755600,55.86,0.88,1000.02,5.8,18.56,1471694400,195,0.63,4,1471690800,6.04,55.94,2016-08-20 07:00:00,63.72,2016-08-20 16:00:00,55.94,2016-08-20 07:00:00,63.72,2016-08-20 16:00:00,"1617-57","Stoke-on-Trent","Stoke",52.98833333,-2.17555556,2016-08-20 23:00:00,"rain",
2017-05-14,"Partly cloudy until afternoon.","partly-cloudy-day",2017-05-14 05:10:26,2017-05-14 20:45:11,0.61,9e-04,0.0099,0.58,67.01,1494766800,48.96,1494813600,67.01,1494766800,48.96,1494813600,47.2,0.68,1017.86,3.76,12.96,1494756000,225,0.43,6,1494759600,6.22,52.03,2017-05-14 23:00:00,67.01,2017-05-14 14:00:00,52.03,2017-05-14 23:00:00,67.01,2017-05-14 14:00:00,"1617-58","London","West Ham",51.53861111,-0.01638889,2017-05-14 07:00:00,"rain",
2017-05-05,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-05-05 05:25:07,2017-05-05 20:30:54,0.33,0,0,0,58.81,1493992800,49.1,1494036000,58.81,1493992800,46.96,1494046800,42.42,0.7,1021.06,6.27,18.36,1493992800,62,0.66,5,1493982000,6.22,47.5,2017-05-05 06:00:00,58.81,2017-05-05 15:00:00,45.13,2017-05-05 06:00:00,58.81,2017-05-05 15:00:00,"1617-59","London","West Ham",51.53861111,-0.01638889,,,
2017-04-22,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-04-22 05:49:56,2017-04-22 20:09:18,0.85,1e-04,5e-04,0.08,58.77,1492876800,45.85,1492923600,58.77,1492876800,45.85,1492923600,42.79,0.7,1028.47,1.75,9.01,1492844400,0,0.64,4,1492855200,6.22,47.83,2017-04-22 23:00:00,58.77,2017-04-22 17:00:00,47.83,2017-04-22 23:00:00,58.77,2017-04-22 17:00:00,"1617-60","London","West Ham",51.53861111,-0.01638889,2017-04-22 10:00:00,"rain",
2017-04-08,"Foggy in the morning.","fog",2017-04-08 06:19:57,2017-04-08 19:45:51,0.41,0,0,0,69.02,1491663600,45.79,1491714000,69.02,1491663600,45.79,1491714000,43.62,0.7,1023.81,1.35,7.97,1491660000,181,0.11,5,1491649200,4.74,41.08,2017-04-08 06:00:00,69.02,2017-04-08 16:00:00,41.08,2017-04-08 06:00:00,69.02,2017-04-08 16:00:00,"1617-61","London","West Ham",51.53861111,-0.01638889,,,
2017-03-18,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-03-18 06:07:48,2017-03-18 18:10:50,0.69,2e-04,0.002,0.35,58.57,1489838400,53.68,1489906800,58.57,1489838400,53.68,1489906800,49.56,0.83,1010.12,7.56,18.28,1489795200,266,0.9,3,1489834800,5.91,50.53,2017-03-18 00:00:00,58.57,2017-03-18 12:00:00,50.53,2017-03-18 00:00:00,58.57,2017-03-18 12:00:00,"1617-62","London","West Ham",51.53861111,-0.01638889,2017-03-18 08:00:00,"rain",
2017-03-06,"Partly cloudy until afternoon.","partly-cloudy-day",2017-03-06 06:35:01,2017-03-06 17:50:20,0.29,2e-04,0.003,0.34,50.44,1488812400,40.36,1488870000,50.44,1488812400,38.12,1488866400,37.25,0.76,1004.3,4.1,14.82,1488758400,292,0.41,2,1488794400,6.22,37.85,2017-03-06 07:00:00,50.44,2017-03-06 15:00:00,37.85,2017-03-06 07:00:00,50.44,2017-03-06 15:00:00,"1617-63","London","West Ham",51.53861111,-0.01638889,2017-03-06 00:00:00,"rain",
2017-02-11,"Foggy until afternoon.","fog",2017-02-11 07:22:17,2017-02-11 17:09:02,0.52,0.0016,0.0062,0.56,36.4,1486825200,34.81,1486882800,32.85,1486832400,31.14,1486882800,32.39,0.91,1022.28,3.92,9.27,1486821600,12,0.89,1,1486807200,2.71,33.05,2017-02-11 07:00:00,36.45,2017-02-11 23:00:00,29.11,2017-02-11 07:00:00,34.03,2017-02-11 03:00:00,"1617-64","London","West Ham",51.53861111,-0.01638889,2017-02-11 14:00:00,"rain",
2017-02-01,"Foggy in the morning.","fog",2017-02-01 07:39:13,2017-02-01 16:50:38,0.15,0.0034,0.0137,0.75,51.1,1485957600,48.77,1486022400,51.1,1485957600,46.12,1486022400,48.43,0.94,1006.83,4.13,11.24,1485990000,176,0.91,1,1485946800,4.24,47.21,2017-02-01 00:00:00,51.1,2017-02-01 14:00:00,46.29,2017-02-01 00:00:00,51.1,2017-02-01 14:00:00,"1617-65","London","West Ham",51.53861111,-0.01638889,2017-02-01 00:00:00,"rain",
2017-01-14,"Partly cloudy until evening.","partly-cloudy-day",2017-01-14 08:00:47,2017-01-14 16:19:49,0.57,6e-04,0.0063,0.44,40.23,1484395200,34.45,1484442000,38.78,1484409600,34.45,1484442000,32.26,0.86,1020.12,3.67,11.3,1484395200,292,0.33,1,1484391600,6.22,32.87,2017-01-14 05:00:00,40.23,2017-01-14 12:00:00,28.66,2017-01-14 05:00:00,38.78,2017-01-14 16:00:00,"1617-66","London","West Ham",51.53861111,-0.01638889,2017-01-14 13:00:00,"rain",
2017-01-02,"Clear throughout the day.","clear-day",2017-01-02 08:06:51,2017-01-02 16:03:52,0.14,1e-04,0.0014,0.22,41.04,1483365600,29.54,1483412400,39.31,1483365600,29.54,1483412400,33.53,0.88,1028.27,2.76,9.3,1483358400,350,0.17,1,1483358400,6.22,31.38,2017-01-02 23:00:00,41.04,2017-01-02 14:00:00,31.38,2017-01-02 23:00:00,39.31,2017-01-02 14:00:00,"1617-67","London","West Ham",51.53861111,-0.01638889,2017-01-02 00:00:00,"rain",
2016-12-17,"Foggy throughout the day.","fog",2016-12-17 08:02:45,2016-12-17 15:52:48,0.63,0,0,0,45.51,1481994000,43.67,1482019200,45.51,1481994000,43.67,1482019200,42.55,0.96,1037.48,0.75,2.59,1481979600,259,0.91,0,1481932800,0.55,39.95,2016-12-17 05:00:00,45.51,2016-12-17 17:00:00,39.95,2016-12-17 05:00:00,45.51,2016-12-17 17:00:00,"1617-68","London","West Ham",51.53861111,-0.01638889,,,
2016-12-14,"Partly cloudy until afternoon.","partly-cloudy-day",2016-12-14 08:00:27,2016-12-14 15:52:16,0.52,0,8e-04,0,55.9,1481720400,43.55,1481760000,55.9,1481720400,43.55,1481760000,45.56,0.86,1019.94,2.51,8.43,1481720400,145,0.41,1,1481716800,4.64,44.49,2016-12-14 23:00:00,55.9,2016-12-14 13:00:00,44.3,2016-12-14 22:00:00,55.9,2016-12-14 13:00:00,"1617-69","London","West Ham",51.53861111,-0.01638889,2016-12-14 13:00:00,,
2016-12-03,"Mostly cloudy until evening.","partly-cloudy-day",2016-12-03 07:48:30,2016-12-03 15:54:39,0.12,0,0,0,46.63,1480766400,34.64,1480838400,44.41,1480762800,34.64,1480838400,36.04,0.79,1025.49,2.61,11.23,1480773600,80,0.63,1,1480762800,6.21,37.86,2016-12-03 23:00:00,46.63,2016-12-03 12:00:00,35.87,2016-12-03 23:00:00,44.41,2016-12-03 11:00:00,"1617-70","London","West Ham",51.53861111,-0.01638889,,,
2016-11-05,"Mostly cloudy until evening.","partly-cloudy-day",2016-11-05 07:03:01,2016-11-05 16:26:53,0.18,1e-04,4e-04,0.14,47.56,1478354400,35.15,1478415600,44.39,1478350800,32.09,1478419200,36.89,0.83,1005.88,3.77,13.15,1478354400,313,0.49,1,1478340000,5.93,36.36,2016-11-05 04:00:00,47.56,2016-11-05 14:00:00,36.2,2016-11-05 23:00:00,44.39,2016-11-05 13:00:00,"1617-71","London","West Ham",51.53861111,-0.01638889,2016-11-05 16:00:00,"rain",
2016-10-22,"Mostly cloudy until evening.","partly-cloudy-day",2016-10-22 07:38:09,2016-10-22 17:53:00,0.73,0,0,0,56.56,1477144800,42.14,1477206000,56.56,1477144800,42.14,1477206000,44.7,0.85,1016.51,2.01,9.15,1477141200,12,0.46,2,1477134000,5.72,44.39,2016-10-22 08:00:00,56.56,2016-10-22 15:00:00,44.39,2016-10-22 08:00:00,56.56,2016-10-22 15:00:00,"1617-72","London","West Ham",51.53861111,-0.01638889,,,
2016-10-01,"Partly cloudy throughout the day.","partly-cloudy-day",2016-10-01 07:02:46,2016-10-01 18:38:43,0.02,0.0043,0.0177,0.64,59.57,1475330400,49.19,1475370000,59.57,1475330400,48.51,1475366400,49.81,0.89,1006.53,1.12,8.13,1475330400,208,0.49,3,1475323200,5.98,49.78,2016-10-01 01:00:00,59.57,2016-10-01 15:00:00,49.78,2016-10-01 01:00:00,59.57,2016-10-01 15:00:00,"1617-73","London","West Ham",51.53861111,-0.01638889,2016-10-01 12:00:00,"rain",
2016-09-25,"Partly cloudy until afternoon.","partly-cloudy-day",2016-09-25 06:53:05,2016-09-25 18:52:33,0.82,9e-04,0.0131,0.6,66.86,1474812000,49.57,1474862400,66.86,1474812000,49.57,1474862400,51.91,0.7,1014.24,4.01,12.92,1474808400,230,0.34,3,1474801200,6.22,53.47,2016-09-25 23:00:00,66.86,2016-09-25 15:00:00,53.47,2016-09-25 23:00:00,66.86,2016-09-25 15:00:00,"1617-74","London","West Ham",51.53861111,-0.01638889,2016-09-25 07:00:00,"rain",
2016-09-10,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-09-10 06:29:15,2016-09-10 19:27:23,0.28,0.0026,0.0089,0.54,67.95,1473505200,48.56,1473573600,68.29,1473505200,48.56,1473573600,61,0.87,1012.78,4.27,11.58,1473508800,204,0.71,3,1473501600,5.65,60.22,2016-09-10 23:00:00,67.95,2016-09-10 12:00:00,60.22,2016-09-10 23:00:00,68.29,2016-09-10 12:00:00,"1617-75","London","West Ham",51.53861111,-0.01638889,2016-09-10 16:00:00,"rain",
2016-08-21,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-08-21 05:57:25,2016-08-21 20:11:43,0.61,5e-04,0.0049,0.51,71.24,1471795200,61.95,1471809600,71.24,1471795200,62.02,1471809600,55.88,0.75,1015.42,6.09,14.27,1471791600,249,0.71,4,1471777200,6.14,59.88,2016-08-21 06:00:00,71.24,2016-08-21 17:00:00,59.88,2016-08-21 06:00:00,71.24,2016-08-21 17:00:00,"1617-76","London","West Ham",51.53861111,-0.01638889,2016-08-21 20:00:00,"rain",
2017-05-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-05-13 05:22:22,2017-05-13 20:47:47,0.58,5e-04,0.0069,0.64,61.81,1494687600,51.54,1494738000,61.81,1494687600,51.54,1494738000,49.7,0.79,1007.48,4.75,16.19,1494680400,210,0.57,6,1494673200,5.75,52.48,2017-05-13 07:00:00,61.81,2017-05-13 16:00:00,52.48,2017-05-13 07:00:00,61.81,2017-05-13 16:00:00,"1617-77","Bournemouth","Bournemouth",50.73527778,-1.83833333,2017-05-13 05:00:00,"rain",
2017-05-06,"Partly cloudy starting in the afternoon.","partly-cloudy-day",2017-05-06 05:33:25,2017-05-06 20:37:03,0.36,0,0,0,64.24,1494075600,44.07,1494129600,64.24,1494075600,44.07,1494129600,45.77,0.73,1012.24,5.35,16.51,1494064800,41,0.42,7,1494072000,5.92,46.72,2017-05-06 01:00:00,64.24,2017-05-06 14:00:00,44,2017-05-06 03:00:00,64.24,2017-05-06 14:00:00,"1617-78","Bournemouth","Bournemouth",50.73527778,-1.83833333,,,
2017-04-22,"Mostly cloudy until afternoon.","partly-cloudy-day",2017-04-22 05:59:11,2017-04-22 20:14:37,0.85,0,0,0,62.24,1492873200,38.62,1492927200,62.24,1492873200,38.62,1492927200,42.98,0.67,1028.86,1.95,9.53,1492858800,354,0.59,5,1492862400,6.22,46.57,2017-04-22 23:00:00,62.24,2017-04-22 16:00:00,46.57,2017-04-22 23:00:00,62.24,2017-04-22 16:00:00,"1617-79","Bournemouth","Bournemouth",50.73527778,-1.83833333,,,
2017-04-08,"Clear throughout the day.","clear-day",2017-04-08 06:28:24,2017-04-08 19:51:58,0.41,0,0,0,64.03,1491663600,46.11,1491717600,64.03,1491663600,46.11,1491717600,42,0.75,1023.42,1.77,9.62,1491656400,120,0.04,6,1491652800,5.42,34.99,2017-04-08 07:00:00,64.03,2017-04-08 16:00:00,34.99,2017-04-08 07:00:00,64.03,2017-04-08 16:00:00,"1617-80","Bournemouth","Bournemouth",50.73527778,-1.83833333,,,
2017-03-18,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-03-18 06:15:04,2017-03-18 18:18:08,0.69,1e-04,5e-04,0.03,57.57,1489845600,50.85,1489903200,57.57,1489845600,50.85,1489903200,49.68,0.86,1012.92,8.34,17.93,1489849200,264,0.85,3,1489834800,5.76,49.56,2017-03-18 00:00:00,57.57,2017-03-18 14:00:00,45.52,2017-03-18 00:00:00,57.57,2017-03-18 14:00:00,"1617-81","Bournemouth","Bournemouth",50.73527778,-1.83833333,2017-03-18 01:00:00,"rain",
2017-03-11,"Foggy in the morning.","fog",2017-03-11 06:30:40,2017-03-11 18:06:39,0.47,0,0,0,53.5,1489233600,45.47,1489284000,53.5,1489233600,45.47,1489284000,47.61,0.93,1017.72,2.54,8.87,1489233600,135,0.79,3,1489230000,3.13,45.72,2017-03-11 23:00:00,53.5,2017-03-11 12:00:00,45.72,2017-03-11 23:00:00,53.5,2017-03-11 12:00:00,"1617-82","Bournemouth","Bournemouth",50.73527778,-1.83833333,,,
2017-02-13,"Partly cloudy in the morning.","partly-cloudy-night",2017-02-13 07:23:59,2017-02-13 17:21:53,0.59,0,0,0,52.35,1486998000,41.54,1487044800,52.35,1486998000,37.88,1487034000,37.83,0.76,1017.9,7.78,16.32,1486998000,78,0.37,1,1486980000,4.98,40.85,2017-02-13 07:00:00,52.35,2017-02-13 15:00:00,36.3,2017-02-13 07:00:00,52.35,2017-02-13 15:00:00,"1617-83","Bournemouth","Bournemouth",50.73527778,-1.83833333,,,
2017-01-31,"Light rain in the morning and evening.","rain",2017-01-31 07:45:25,2017-01-31 16:58:43,0.12,0.0134,0.0306,0.98,51.56,1485889200,48.1,1485936000,51.56,1485889200,48.1,1485936000,49.19,0.97,1011.25,4.05,10.57,1485878400,154,0.97,1,1485860400,1.97,47.27,2017-01-31 02:00:00,51.65,2017-01-31 20:00:00,45.3,2017-01-31 02:00:00,51.65,2017-01-31 20:00:00,"1617-84","Bournemouth","Bournemouth",50.73527778,-1.83833333,2017-01-31 09:00:00,"rain",
2017-01-21,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2017-01-21 07:58:08,2017-01-21 16:41:34,0.8,0,0,0,37.52,1485007200,28.32,1485072000,36.46,1485014400,28.32,1485072000,26.77,0.79,1026.95,1.99,8.13,1485003600,69,0.62,1,1484996400,6.13,26.72,2017-01-21 08:00:00,37.52,2017-01-21 14:00:00,26.72,2017-01-21 08:00:00,36.46,2017-01-21 16:00:00,"1617-85","Bournemouth","Bournemouth",50.73527778,-1.83833333,,,
2017-01-03,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-01-03 08:10:06,2017-01-03 16:16:06,0.17,0,0.001,0,43.45,1483452000,37.74,1483495200,40.62,1483452000,33.71,1483491600,31.52,0.89,1029.66,2.65,10.4,1483484400,278,0.58,1,1483444800,6.22,27.53,2017-01-03 08:00:00,43.45,2017-01-03 14:00:00,27.53,2017-01-03 08:00:00,40.62,2017-01-03 14:00:00,"1617-86","Bournemouth","Bournemouth",50.73527778,-1.83833333,2017-01-03 11:00:00,,
2016-12-18,"Foggy starting in the evening.","fog",2016-12-18 08:06:43,2016-12-18 16:04:22,0.66,0,0,0,45.29,1482069600,38.65,1482094800,45.29,1482069600,38.65,1482094800,42.25,0.95,1036.39,1.22,4.65,1482073200,317,0.86,1,1482062400,1.75,38.65,2016-12-18 21:00:00,46.9,2016-12-18 00:00:00,38.65,2016-12-18 21:00:00,46.9,2016-12-18 00:00:00,"1617-87","Bournemouth","Bournemouth",50.73527778,-1.83833333,,,
2016-12-13,"Foggy in the morning.","fog",2016-12-13 08:02:56,2016-12-13 16:03:26,0.48,0.0013,0.0102,0.93,54.92,1481630400,46.79,1481695200,54.92,1481630400,45.32,1481698800,51.07,0.96,1019.45,3.72,11.19,1481630400,189,0.78,1,1481630400,2.98,48.34,2016-12-13 04:00:00,54.92,2016-12-13 12:00:00,48.34,2016-12-13 04:00:00,54.92,2016-12-13 12:00:00,"1617-88","Bournemouth","Bournemouth",50.73527778,-1.83833333,2016-12-13 09:00:00,"rain",
2016-12-04,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2016-12-04 07:53:22,2016-12-04 16:05:10,0.16,0,0,0,43.9,1480860000,35.22,1480899600,40.07,1480856400,32.7,1480899600,31.08,0.75,1021.84,4.76,12.85,1480860000,67,0.48,1,1480849200,6.16,34.09,2016-12-04 08:00:00,43.9,2016-12-04 14:00:00,30.34,2016-12-04 08:00:00,40.07,2016-12-04 13:00:00,"1617-89","Bournemouth","Bournemouth",50.73527778,-1.83833333,,,
2016-11-05,"Partly cloudy until afternoon.","partly-cloudy-day",2016-11-05 07:07:57,2016-11-05 16:36:32,0.18,1e-04,0.0017,0.25,47.73,1478354400,33.39,1478404800,45.54,1478354400,30.31,1478415600,35.3,0.84,1007.42,2.99,12.05,1478347200,324,0.44,1,1478340000,5.52,33.29,2016-11-05 04:00:00,47.73,2016-11-05 14:00:00,33.29,2016-11-05 04:00:00,45.54,2016-11-05 14:00:00,"1617-90","Bournemouth","Bournemouth",50.73527778,-1.83833333,2016-11-05 09:00:00,"rain",
2016-10-22,"Foggy in the morning.","fog",2016-10-22 07:43:52,2016-10-22 18:01:52,0.73,0,0,0,54.3,1477144800,43.62,1477191600,54.3,1477144800,41.1,1477206000,42.49,0.88,1016.3,2.65,8.75,1477144800,31,0.47,2,1477134000,4.67,40.29,2016-10-22 07:00:00,54.3,2016-10-22 15:00:00,40.29,2016-10-22 07:00:00,54.3,2016-10-22 15:00:00,"1617-91","Bournemouth","Bournemouth",50.73527778,-1.83833333,,,
2016-10-15,"Light rain in the evening.","rain",2016-10-15 07:32:11,2016-10-15 18:16:03,0.47,0.0045,0.0382,0.94,59.89,1476532800,46.74,1476568800,59.89,1476532800,46.74,1476568800,48.93,0.86,1005.69,2.14,11.54,1476543600,175,0.52,2,1476525600,5.65,46.74,2016-10-15 23:00:00,59.89,2016-10-15 13:00:00,46.74,2016-10-15 23:00:00,59.89,2016-10-15 13:00:00,"1617-92","Bournemouth","Bournemouth",50.73527778,-1.83833333,2016-10-15 18:00:00,"rain",
2016-09-24,"Mostly cloudy overnight.","partly-cloudy-night",2016-09-24 06:58:45,2016-09-24 19:02:10,0.78,0,0,0,68.81,1474725600,56.89,1474786800,68.81,1474725600,56.89,1474786800,57.35,0.8,1016.5,5.62,16.64,1474711200,176,0.52,3,1474711200,6.22,55.12,2016-09-24 00:00:00,68.81,2016-09-24 15:00:00,55.12,2016-09-24 00:00:00,68.81,2016-09-24 15:00:00,"1617-93","Bournemouth","Bournemouth",50.73527778,-1.83833333,,,
2016-09-10,"Light rain until afternoon.","rain",2016-09-10 06:37:18,2016-09-10 19:33:54,0.28,0.0098,0.0349,0.97,64.71,1473519600,45.64,1473570000,65.32,1473519600,45.64,1473570000,60.23,0.91,1012.76,4.63,13.94,1473498000,215,0.69,4,1473508800,4.48,53.06,2016-09-10 23:00:00,65.03,2016-09-10 00:00:00,53.06,2016-09-10 23:00:00,65.35,2016-09-10 00:00:00,"1617-94","Bournemouth","Bournemouth",50.73527778,-1.83833333,2016-09-10 11:00:00,"rain",
2016-08-14,"Partly cloudy until afternoon.","partly-cloudy-day",2016-08-14 05:55:47,2016-08-14 20:30:55,0.36,0,0,0,73.17,1471183200,51.99,1471240800,73.17,1471183200,51.99,1471240800,53.44,0.71,1025.04,0.8,8.88,1471186800,18,0.48,5,1471172400,6.22,54.1,2016-08-14 05:00:00,73.17,2016-08-14 15:00:00,54.1,2016-08-14 05:00:00,73.17,2016-08-14 15:00:00,"1617-95","Bournemouth","Bournemouth",50.73527778,-1.83833333,,,
2017-05-21,"Partly cloudy throughout the day.","partly-cloudy-day",2017-05-21 05:09:08,2017-05-21 20:58:10,0.84,0,0,0,64.25,1495375200,51.07,1495425600,64.25,1495375200,51.07,1495425600,48.11,0.75,1022.91,3.02,12.19,1495375200,144,0.41,6,1495364400,5.92,46.3,2017-05-21 06:00:00,64.25,2017-05-21 15:00:00,46.3,2017-05-21 06:00:00,64.25,2017-05-21 15:00:00,"1617-96","Southampton","Southampton",50.90583333,-1.39111111,,,
2017-05-17,"Rain until evening.","rain",2017-05-17 05:14:15,2017-05-17 20:52:33,0.7,0.0267,0.0734,0.86,60.37,1495015200,48.66,1495083600,60.54,1495015200,48.66,1495083600,56.34,0.94,1017.16,0.65,6.33,1495036800,289,0.88,5,1495026000,4.38,53.47,2017-05-17 23:00:00,60.37,2017-05-17 11:00:00,53.47,2017-05-17 23:00:00,60.54,2017-05-17 11:00:00,"1617-97","Southampton","Southampton",50.90583333,-1.39111111,2017-05-17 13:00:00,"rain",
2017-05-10,"Partly cloudy throughout the day.","partly-cloudy-day",2017-05-10 05:24:31,2017-05-10 20:42:05,0.48,0,0,0,63.71,1494432000,45.47,1494475200,63.71,1494432000,45.47,1494475200,40.14,0.67,1008.03,2.86,11.3,1494421200,96,0.48,5,1494414000,6.16,36.27,2017-05-10 06:00:00,63.71,2017-05-10 17:00:00,36.27,2017-05-10 06:00:00,63.71,2017-05-10 17:00:00,"1617-98","Southampton","Southampton",50.90583333,-1.39111111,,,
2017-04-29,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-04-29 05:43:29,2017-04-29 20:24:38,0.11,0,0,0,57.7,1493478000,50.5,1493532000,57.7,1493478000,50.5,1493532000,40.28,0.72,1014.2,3.87,15.99,1493503200,122,0.66,5,1493467200,6.22,38.23,2017-04-29 04:00:00,57.7,2017-04-29 16:00:00,38.23,2017-04-29 04:00:00,57.7,2017-04-29 16:00:00,"1617-99","Southampton","Southampton",50.90583333,-1.39111111,,,
2017-04-15,"Partly cloudy throughout the day.","partly-cloudy-day",2017-04-15 06:11:21,2017-04-15 20:01:49,0.63,0,0,0,56.79,1492268400,42.15,1492311600,56.79,1492268400,42.15,1492311600,42.27,0.72,1019.2,5.04,13.88,1492268400,286,0.57,4,1492254000,6.17,46.43,2017-04-15 23:00:00,56.79,2017-04-15 16:00:00,45.23,2017-04-15 23:00:00,56.79,2017-04-15 16:00:00,"1617-100","Southampton","Southampton",50.90583333,-1.39111111,,,
2017-04-05,"Partly cloudy throughout the day.","partly-cloudy-day",2017-04-05 06:32:57,2017-04-05 19:45:33,0.31,0,0,0,59.31,1491408000,39.06,1491454800,59.31,1491408000,39.06,1491454800,39.55,0.68,1031.48,4.09,12.84,1491400800,349,0.42,4,1491390000,6.22,40.14,2017-04-05 07:00:00,59.31,2017-04-05 17:00:00,40.14,2017-04-05 07:00:00,59.31,2017-04-05 17:00:00,"1617-101","Southampton","Southampton",50.90583333,-1.39111111,,,
2017-04-01,"Mostly cloudy until evening.","partly-cloudy-day",2017-04-01 06:41:50,2017-04-01 19:39:03,0.16,0.0014,0.0088,0.55,57.04,1491051600,42.32,1491109200,57.04,1491051600,42.32,1491109200,46.58,0.83,1009.5,4.15,15.22,1491004800,210,0.55,4,1491044400,6.22,46.68,2017-04-01 23:00:00,57.04,2017-04-01 14:00:00,46.14,2017-04-01 04:00:00,57.04,2017-04-01 14:00:00,"1617-102","Southampton","Southampton",50.90583333,-1.39111111,2017-04-01 05:00:00,"rain",
