"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipIntensityMaxTime","daily.precipProbability","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipType","daily.precipAccumulation"
2017-08-12,"Partly cloudy until evening.","partly-cloudy-day",2017-08-12 05:44:57,2017-08-12 20:28:30,0.66,0,0.001,2017-08-12 00:00:00,0,69.71,1502542800,53.75,1502600400,69.71,1502542800,53.75,1502600400,57.58,0.8,1016.12,4.18,13.05,1502542800,264,0.63,5,1502535600,6.16,59.24,2017-08-12 23:00:00,69.71,2017-08-12 14:00:00,59.24,2017-08-12 23:00:00,69.71,2017-08-12 14:00:00,"1718-104","Falmer","Brighton",50.86166667,-0.08333333,,
2018-01-01,"Light rain in the afternoon.","rain",2018-01-01 08:04:01,2018-01-01 16:06:06,0.48,0.0038,0.0298,2018-01-01 14:00:00,0.94,44.85,1514797200,39.52,1514872800,43.55,1514793600,36.59,1514862000,39.81,0.88,1000.2,5.07,19.93,1514764800,253,0.42,1,1514808000,5.94,41.82,2018-01-01 17:00:00,44.85,2018-01-01 09:00:00,37.95,2018-01-01 17:00:00,43.55,2018-01-01 08:00:00,"1718-105","Falmer","Brighton",50.86166667,-0.08333333,"rain",
2017-09-09,"Partly cloudy until evening.","partly-cloudy-day",2017-09-09 06:28:16,2017-09-09 19:29:48,0.61,0.0014,0.013,2017-09-09 17:00:00,0.79,62.4,1504962000,46.21,1505023200,62.4,1504962000,46.21,1505023200,51.28,0.88,997.97,2.08,11.88,1504969200,269,0.38,4,1504954800,6.22,49.41,2017-09-09 06:00:00,62.4,2017-09-09 14:00:00,49.41,2017-09-09 06:00:00,62.4,2017-09-09 14:00:00,"1718-106","Falmer","Brighton",50.86166667,-0.08333333,"rain",
2017-12-23,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-12-23 08:02:44,2017-12-23 15:58:53,0.16,0,0,,0,48.58,1514023200,45,1514073600,48,1514016000,42.05,1514088000,46.68,0.98,1034.29,3.91,11.31,1514023200,252,0.87,1,1514030400,4.58,45.08,2017-12-23 23:00:00,48.58,2017-12-23 10:00:00,42.05,2017-12-23 22:00:00,48.31,2017-12-23 00:00:00,"1718-107","Falmer","Brighton",50.86166667,-0.08333333,,
2017-12-16,"Partly cloudy starting in the afternoon.","partly-cloudy-night",2017-12-16 07:58:45,2017-12-16 15:56:09,0.95,0,0,,0,40.76,1513432800,29,1513497600,40.15,1513450800,29,1513497600,33.38,0.88,1017.59,2.71,9.22,1513429200,303,0.48,0,1513382400,6.22,31.7,2017-12-16 06:00:00,40.76,2017-12-16 14:00:00,30.56,2017-12-16 02:00:00,40.15,2017-12-16 19:00:00,"1718-108","Falmer","Brighton",50.86166667,-0.08333333,,
2017-12-02,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2017-12-02 07:44:02,2017-12-02 15:58:40,0.45,1e-04,0.001,2017-12-02 22:00:00,0.32,42.28,1512223200,39.99,1512244800,42.28,1512223200,39.99,1512244800,35.16,0.89,1026.91,0.91,7.47,1512172800,315,0.5,1,1512212400,5.64,34.98,2017-12-02 07:00:00,42.28,2017-12-02 14:00:00,32.32,2017-12-02 03:00:00,42.28,2017-12-02 14:00:00,"1718-109","Falmer","Brighton",50.86166667,-0.08333333,"rain",
2017-11-28,"Partly cloudy throughout the day.","partly-cloudy-day",2017-11-28 07:38:31,2017-11-28 16:01:16,0.31,0,0,,0,43.8,1511877600,32.97,1511938800,41.03,1511877600,29.55,1511942400,35.07,0.87,1008.71,2.72,10.43,1511881200,301,0.45,1,1511866800,6.22,35.34,2017-11-28 20:00:00,43.8,2017-11-28 14:00:00,34.75,2017-11-28 21:00:00,41.03,2017-11-28 14:00:00,"1718-110","Falmer","Brighton",50.86166667,-0.08333333,,
2017-11-20,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-11-20 07:26:15,2017-11-20 16:08:44,0.06,0.0018,0.0103,2017-11-20 08:00:00,1,53.48,1511182800,52.59,1511251200,53.48,1511182800,52.59,1511251200,47.8,0.95,1016.92,5.1,17.6,1511193600,248,0.75,1,1511172000,5.27,35.23,2017-11-20 00:00:00,53.48,2017-11-20 13:00:00,35.23,2017-11-20 00:00:00,53.48,2017-11-20 13:00:00,"1718-111","Falmer","Brighton",50.86166667,-0.08333333,"rain",
2017-10-29,"Partly cloudy until evening.","partly-cloudy-day",2017-10-29 06:48:40,2017-10-29 16:41:45,0.3,0,0.001,2017-10-29 09:00:00,0,56.97,1509271200,35.53,1509346800,56.97,1509271200,35.53,1509346800,46.41,0.82,1022.73,2.35,13.95,1509231600,319,0.47,2,1509278400,6.2,40.45,2017-10-29 23:00:00,56.97,2017-10-29 10:00:00,40.45,2017-10-29 23:00:00,56.97,2017-10-29 10:00:00,"1718-112","Falmer","Brighton",50.86166667,-0.08333333,,
2017-10-15,"Foggy in the morning.","fog",2017-10-15 07:24:56,2017-10-15 18:09:21,0.86,0,0,,0,62.67,1508079600,56.84,1508094000,62.67,1508079600,56.84,1508094000,56.14,0.94,1019.13,1.97,11.98,1508068800,202,0.46,2,1508065200,3.55,53.19,2017-10-15 05:00:00,62.67,2017-10-15 16:00:00,53.19,2017-10-15 05:00:00,62.67,2017-10-15 16:00:00,"1718-113","Falmer","Brighton",50.86166667,-0.08333333,,
2017-09-24,"Light rain starting in the evening.","rain",2017-09-24 06:51:22,2017-09-24 18:55:42,0.14,0.0016,0.0199,2017-09-24 22:00:00,1,68.33,1506258000,57.54,1506315600,68.33,1506258000,57.59,1506312000,53.75,0.85,1019.41,2.06,11.52,1506250800,130,0.19,4,1506254400,5.18,49.83,2017-09-24 07:00:00,68.33,2017-09-24 14:00:00,49.83,2017-09-24 07:00:00,68.33,2017-09-24 14:00:00,"1718-114","Falmer","Brighton",50.86166667,-0.08333333,"rain",
2017-09-09,"Light rain until afternoon.","rain",2017-09-09 06:36:59,2017-09-09 19:44:09,0.61,0.0086,0.0493,2017-09-09 10:00:00,0.93,61.23,1504969200,52.16,1505016000,61.23,1504969200,52.16,1505016000,51.72,0.86,996.74,6.16,13.66,1504962000,288,0.56,4,1504962000,5.9,52.68,2017-09-09 06:00:00,61.23,2017-09-09 16:00:00,52.68,2017-09-09 06:00:00,61.23,2017-09-09 16:00:00,"1718-115","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2018-01-01,"Light rain starting in the afternoon, continuing until evening.","rain",2018-01-01 08:28:47,2018-01-01 16:04:25,0.48,0.004,0.0306,2018-01-01 17:00:00,1,45.91,1514811600,38.3,1514872800,42.33,1514811600,35.59,1514876400,38.45,0.82,995.38,6.71,25.47,1514829600,260,0.52,0,1514764800,6.18,41.98,2018-01-01 00:00:00,45.91,2018-01-01 13:00:00,37.54,2018-01-01 18:00:00,42.33,2018-01-01 13:00:00,"1718-116","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2018-01-20,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-01-20 08:15:16,2018-01-20 16:32:45,0.11,0.0026,0.0147,2018-01-20 13:00:00,0.88,37.23,1516446000,33.21,1516496400,37.23,1516446000,28.3,1516521600,34.16,0.92,1003.08,1.28,7.99,1516406400,220,0.48,1,1516449600,5.92,33.23,2018-01-20 22:00:00,38.24,2018-01-20 00:00:00,31.13,2018-01-20 23:00:00,37.23,2018-01-20 11:00:00,"1718-117","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2018-02-10,"Light rain in the morning and overnight.","rain",2018-02-10 07:41:34,2018-02-10 17:13:19,0.84,0.0042,0.0271,2018-02-10 10:00:00,1,49.83,1518274800,38.28,1518332400,48.58,1518274800,31.74,1518332400,38.93,0.88,1003.83,5.7,27.36,1518303600,193,0.59,1,1518260400,5.9,33.52,2018-02-10 03:00:00,49.83,2018-02-10 15:00:00,29.84,2018-02-10 04:00:00,48.58,2018-02-10 15:00:00,"1718-118","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2018-03-10,"Light rain in the morning.","rain",2018-03-10 06:39:36,2018-03-10 18:07:25,0.78,0.0082,0.0424,2018-03-10 02:00:00,1,56.02,1520686800,37.21,1520751600,56.02,1520686800,37.21,1520751600,46.29,0.91,990.49,4.06,12.87,1520686800,153,0.65,2,1520679600,5.25,42.82,2018-03-10 00:00:00,56.02,2018-03-10 13:00:00,39.63,2018-03-10 00:00:00,56.02,2018-03-10 13:00:00,"1718-119","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2018-03-31,"Rain in the morning.","rain",2018-03-31 06:48:36,2018-03-31 19:45:39,0.51,0.0116,0.0609,2018-03-31 05:00:00,1,44.11,1522508400,34.48,1522562400,39.31,1522508400,34.48,1522562400,36.56,0.82,1001.42,7.77,15.18,1522504800,13,0.82,3,1522494000,5.89,39.63,2018-03-31 07:00:00,44.11,2018-03-31 16:00:00,33.23,2018-03-31 07:00:00,39.31,2018-03-31 16:00:00,"1718-120","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2018-04-07,"Rain until afternoon.","rain",2018-04-07 06:31:45,2018-04-07 19:58:20,0.73,0.0086,0.0666,2018-04-07 11:00:00,0.89,49.33,1523106000,38.59,1523163600,48.56,1523098800,38.59,1523163600,45.18,0.9,1005.69,1.52,10.12,1523116800,313,0.52,4,1523102400,5.49,44.7,2018-04-07 23:00:00,50.82,2018-04-07 00:00:00,44.47,2018-04-07 17:00:00,50.82,2018-04-07 00:00:00,"1718-121","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2018-04-23,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-04-23 05:55:06,2018-04-23 20:27:28,0.27,1e-04,0.0013,2018-04-23 19:00:00,0.24,55.76,1524495600,48.61,1524546000,55.76,1524495600,46.71,1524542400,44.33,0.75,1012.12,7.58,18.01,1524506400,241,0.71,4,1524481200,6.19,48.88,2018-04-23 06:00:00,55.76,2018-04-23 16:00:00,45.5,2018-04-23 07:00:00,55.76,2018-04-23 16:00:00,"1718-122","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2018-05-05,"Partly cloudy in the morning.","partly-cloudy-day",2018-05-05 05:30:30,2018-05-05 20:49:09,0.67,0,0,,0,69.42,1525528800,48.46,1525579200,69.42,1525528800,48.46,1525579200,50.36,0.79,1024.91,0.65,7.51,1525518000,276,0.22,6,1525518000,6.11,46.16,2018-05-05 05:00:00,69.42,2018-05-05 15:00:00,46.16,2018-05-05 05:00:00,69.42,2018-05-05 15:00:00,"1718-123","Liverpool","Everton",53.43888889,-2.96638889,,
2017-09-23,"Mostly cloudy until evening.","partly-cloudy-day",2017-09-23 07:01:08,2017-09-23 19:09:43,0.11,0,3e-04,2017-09-23 07:00:00,0,63.68,1506178800,53.09,1506229200,63.68,1506178800,53.09,1506229200,54.33,0.88,1017.79,4.69,10.63,1506175200,151,0.45,3,1506168000,6.18,52.01,2017-09-23 06:00:00,63.68,2017-09-23 16:00:00,52.01,2017-09-23 06:00:00,63.68,2017-09-23 16:00:00,"1718-124","Liverpool","Everton",53.43888889,-2.96638889,,
2017-10-01,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-10-01 07:15:08,2017-10-01 18:50:06,0.35,5e-04,0.0066,2017-10-01 07:00:00,0.67,63.48,1506873600,55.86,1506927600,63.56,1506873600,55.86,1506927600,56.24,0.9,1005.43,4.45,13.47,1506862800,188,0.66,3,1506859200,6.04,55.01,2017-10-01 00:00:00,63.48,2017-10-01 17:00:00,55.01,2017-10-01 00:00:00,63.56,2017-10-01 17:00:00,"1718-125","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2018-01-31,"Light rain overnight.","rain",2018-01-31 07:59:33,2018-01-31 16:53:31,0.5,0.0043,0.0394,2018-01-31 23:00:00,1,41.53,1517396400,38.47,1517436000,34.01,1517425200,32.07,1517436000,35.68,0.81,1000.72,10.38,25.86,1517403600,258,0.59,1,1517396400,5.98,38.47,2018-01-31 22:00:00,45.68,2018-01-31 04:00:00,32.07,2018-01-31 22:00:00,40.11,2018-01-31 03:00:00,"1718-126","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2017-10-22,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-10-22 07:53:28,2017-10-22 18:01:22,0.09,9e-04,0.0047,2017-10-22 06:00:00,0.55,53.44,1508680800,49.92,1508724000,53.44,1508680800,47.91,1508724000,44.75,0.78,1009.28,12.84,27.84,1508659200,279,0.68,1,1508666400,5.85,49.49,2017-10-22 07:00:00,53.44,2017-10-22 15:00:00,43.46,2017-10-22 07:00:00,53.44,2017-10-22 15:00:00,"1718-127","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2017-11-05,"Light rain in the morning.","rain",2017-11-05 07:20:19,2017-11-05 16:33:10,0.55,0.0073,0.0357,2017-11-05 04:00:00,0.97,48.9,1509894000,36.57,1509948000,46.94,1509894000,36.57,1509948000,39.41,0.85,1014.47,3.29,10.81,1509883200,303,0.45,1,1509876000,5.88,38.48,2017-11-05 23:00:00,48.9,2017-11-05 15:00:00,38.31,2017-11-05 02:00:00,46.94,2017-11-05 15:00:00,"1718-128","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2017-11-29,"Partly cloudy in the afternoon.","partly-cloudy-day",2017-11-29 08:03:27,2017-11-29 16:00:06,0.35,0,0,,0,42.58,1511960400,34.52,1511996400,38.03,1511967600,29.76,1512021600,32.02,0.76,1014.72,5.62,12.6,1511956800,340,0.25,0,1511913600,6.22,34.52,2017-11-29 23:00:00,42.58,2017-11-29 13:00:00,32.12,2017-11-29 22:00:00,38.03,2017-11-29 15:00:00,"1718-129","Liverpool","Everton",53.43888889,-2.96638889,,
2017-12-02,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-12-02 08:07:57,2017-12-02 15:57:50,0.45,0.0016,0.0099,2017-12-02 05:00:00,0.65,47.19,1512219600,46.03,1512244800,44.79,1512219600,43.31,1512248400,42.3,0.92,1026.65,4.07,8.44,1512255600,298,0.8,0,1512172800,5.7,40.53,2017-12-02 00:00:00,47.19,2017-12-02 13:00:00,40.28,2017-12-02 06:00:00,44.79,2017-12-02 13:00:00,"1718-130","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2017-12-18,"Foggy overnight.","fog",2017-12-18 08:25:17,2017-12-18 15:54:35,0.01,0,0,,0,44.6,1513605600,34.8,1513641600,44.6,1513605600,34.8,1513641600,38.26,0.95,1029.26,0.45,6,1513562400,257,0.41,0,1513555200,4.13,35.04,2017-12-18 23:00:00,44.6,2017-12-18 14:00:00,35.04,2017-12-18 23:00:00,44.6,2017-12-18 14:00:00,"1718-131","Liverpool","Everton",53.43888889,-2.96638889,,
2017-08-12,"Partly cloudy until evening.","partly-cloudy-day",2017-08-12 05:48:20,2017-08-12 20:48:10,0.66,1e-04,8e-04,2017-08-12 13:00:00,0.26,64.04,1502546400,49.74,1502589600,64.04,1502546400,49.74,1502589600,53.5,0.79,1015.42,6.71,13.16,1502546400,285,0.48,5,1502546400,6.19,54.56,2017-08-12 23:00:00,64.04,2017-08-12 15:00:00,54.56,2017-08-12 23:00:00,64.04,2017-08-12 15:00:00,"1718-132","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2017-12-23,"Foggy in the morning.","fog",2017-12-23 08:27:54,2017-12-23 15:56:47,0.16,1e-04,0.0011,2017-12-23 00:00:00,0.45,46.93,1514041200,46,1514062800,46.61,1514037600,42.79,1514062800,44.83,0.96,1031.27,3.18,9.03,1514059200,218,0.72,0,1513987200,3.9,43.67,2017-12-23 09:00:00,47.2,2017-12-23 23:00:00,42.25,2017-12-23 09:00:00,46.61,2017-12-23 14:00:00,"1718-133","Liverpool","Everton",53.43888889,-2.96638889,"rain",
2017-12-30,"Light rain in the morning and overnight.","rain",2017-12-30 08:25:26,2017-12-30 15:56:20,0.4,0.0102,0.0567,2017-12-30 03:00:00,0.9,48.14,1514642400,44.73,1514682000,43.67,1514642400,42.12,1514682000,37.79,0.83,990.94,3.8,22,1514642400,240,0.52,0,1514592000,4.64,35.43,2017-12-30 04:00:00,48.14,2017-12-30 14:00:00,32.01,2017-12-30 04:00:00,45.42,2017-12-30 22:00:00,"1718-134","Huddersfield","Huddersfield",53.65416667,-1.76833333,"rain",
2018-01-13,"Foggy in the morning.","fog",2018-01-13 08:18:46,2018-01-13 16:14:56,0.89,0,0,,0,41.92,1515852000,37.42,1515916800,39.28,1515862800,35.77,1515880800,37.06,0.86,1018.99,4.66,11.73,1515844800,130,0.76,0,1515801600,3.82,39.17,2018-01-13 23:00:00,41.92,2018-01-13 14:00:00,35.77,2018-01-13 22:00:00,39.42,2018-01-13 01:00:00,"1718-135","Huddersfield","Huddersfield",53.65416667,-1.76833333,,
2018-01-30,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2018-01-30 07:57:11,2018-01-30 16:45:58,0.46,0,0,,0,43.16,1517320800,37.7,1517382000,40.86,1517317200,33.32,1517382000,34.87,0.81,1022.62,3.18,10.39,1517335200,233,0.41,1,1517310000,6.22,37.84,2018-01-30 08:00:00,43.16,2018-01-30 14:00:00,35.68,2018-01-30 08:00:00,40.86,2018-01-30 13:00:00,"1718-136","Huddersfield","Huddersfield",53.65416667,-1.76833333,,
2018-03-10,"Light rain in the morning.","rain",2018-03-10 06:34:57,2018-03-10 18:02:29,0.78,0.0128,0.0444,2018-03-10 03:00:00,0.89,52.96,1520690400,38.49,1520751600,52.96,1520690400,38.49,1520751600,44.26,0.91,992.06,1.01,9.55,1520694000,149,0.82,2,1520679600,2.03,41.51,2018-03-10 01:00:00,52.96,2018-03-10 14:00:00,41.51,2018-03-10 01:00:00,52.96,2018-03-10 14:00:00,"1718-137","Huddersfield","Huddersfield",53.65416667,-1.76833333,"rain",
2018-03-17,"Foggy overnight.","fog",2018-03-17 06:17:54,2018-03-17 18:15:30,0.01,1e-04,0.0018,2018-03-17 00:00:00,0.18,33.73,1521291600,27.47,1521331200,27.11,1521291600,15.84,1521349200,26.08,0.8,1014.11,7.76,22.84,1521295200,61,0.61,3,1521288000,4.88,27.56,2018-03-17 22:00:00,34.6,2018-03-17 00:00:00,19.34,2018-03-17 22:00:00,29.09,2018-03-17 00:00:00,"1718-138","Huddersfield","Huddersfield",53.65416667,-1.76833333,"snow",0.018
2018-04-14,"Mostly cloudy until evening.","partly-cloudy-day",2018-04-14 06:10:04,2018-04-14 20:06:43,0.94,0,0,,0,59.59,1523721600,44.82,1523764800,59.59,1523721600,44.82,1523764800,43.9,0.77,1015.06,0.95,5.9,1523700000,190,0.6,4,1523703600,5.31,45.89,2018-04-14 07:00:00,59.59,2018-04-14 17:00:00,45.89,2018-04-14 07:00:00,59.59,2018-04-14 17:00:00,"1718-139","Huddersfield","Huddersfield",53.65416667,-1.76833333,,
2018-04-28,"Partly cloudy throughout the day.","partly-cloudy-day",2018-04-28 05:38:59,2018-04-28 20:32:28,0.45,0,0,,0,49.55,1524924000,40.64,1524978000,49.53,1524927600,40.64,1524978000,38.72,0.8,1012.41,1.85,7.64,1524913200,34,0.55,5,1524913200,6.17,40.06,2018-04-28 06:00:00,49.55,2018-04-28 15:00:00,40.06,2018-04-28 06:00:00,49.53,2018-04-28 16:00:00,"1718-140","Huddersfield","Huddersfield",53.65416667,-1.76833333,,
2017-10-21,"Rain starting in the evening.","rain",2017-10-21 07:47:14,2017-10-21 17:58:18,0.06,0.0124,0.0832,2017-10-21 19:00:00,0.89,55.35,1508587200,48.22,1508655600,55.35,1508587200,44.86,1508655600,49.26,0.86,992.99,4.51,23.12,1508601600,182,0.64,1,1508576400,4.96,51.29,2017-10-21 00:00:00,55.35,2017-10-21 13:00:00,51.29,2017-10-21 00:00:00,55.35,2017-10-21 13:00:00,"1718-141","Huddersfield","Huddersfield",53.65416667,-1.76833333,"rain",
2017-08-20,"Partly cloudy until afternoon.","partly-cloudy-day",2017-08-20 05:56:53,2017-08-20 20:26:51,0.96,0,2e-04,2017-08-20 22:00:00,0,64.89,1503237600,51.99,1503288000,64.89,1503237600,51.99,1503288000,49.52,0.74,1020.72,1.83,9.15,1503219600,263,0.2,5,1503226800,6.22,52.07,2017-08-20 06:00:00,64.89,2017-08-20 15:00:00,52.07,2017-08-20 06:00:00,64.89,2017-08-20 15:00:00,"1718-142","Huddersfield","Huddersfield",53.65416667,-1.76833333,,
2018-05-13,"Mostly cloudy in the morning.","partly-cloudy-night",2018-05-13 05:10:23,2018-05-13 20:59:13,0.92,0.0028,0.0209,2018-05-13 01:00:00,0.75,63.32,1526223600,42.15,1526270400,63.32,1526223600,42.15,1526270400,42.16,0.66,1014.54,2.16,10.01,1526212800,300,0.35,7,1526212800,6.09,47.55,2018-05-13 06:00:00,63.32,2018-05-13 16:00:00,47.55,2018-05-13 06:00:00,63.32,2018-05-13 16:00:00,"1718-143","Huddersfield","Huddersfield",53.65416667,-1.76833333,"rain",
2017-08-26,"Partly cloudy until evening.","partly-cloudy-day",2017-08-26 06:07:27,2017-08-26 20:13:11,0.16,0,0,,0,68.82,1503756000,50.97,1503810000,68.82,1503756000,50.97,1503810000,53.48,0.75,1016.33,1.7,11.06,1503759600,266,0.39,5,1503748800,6.22,54.64,2017-08-26 23:00:00,68.82,2017-08-26 15:00:00,54.64,2017-08-26 23:00:00,68.82,2017-08-26 15:00:00,"1718-144","Huddersfield","Huddersfield",53.65416667,-1.76833333,,
2017-09-16,"Partly cloudy until evening.","partly-cloudy-day",2017-09-16 06:44:07,2017-09-16 19:22:19,0.87,1e-04,0.0015,2017-09-16 18:00:00,0.34,57.76,1505566800,48.7,1505599200,57.76,1505566800,48.7,1505599200,45.6,0.79,1012.79,2.29,8.43,1505566800,342,0.37,3,1505556000,6.22,48.7,2017-09-16 04:00:00,57.76,2017-09-16 14:00:00,48.26,2017-09-16 07:00:00,57.76,2017-09-16 14:00:00,"1718-145","Huddersfield","Huddersfield",53.65416667,-1.76833333,"rain",
2017-09-30,"Foggy overnight.","fog",2017-09-30 07:08:41,2017-09-30 18:47:39,0.32,0.004,0.0214,2017-09-30 17:00:00,0.82,58.11,1506776400,53.65,1506801600,58.11,1506776400,53.65,1506801600,48.26,0.86,1013.24,2.78,10.65,1506776400,204,0.35,3,1506772800,5.99,48.06,2017-09-30 08:00:00,58.11,2017-09-30 14:00:00,45.06,2017-09-30 07:00:00,58.11,2017-09-30 14:00:00,"1718-146","Huddersfield","Huddersfield",53.65416667,-1.76833333,"rain",
2017-11-04,"Light rain in the morning.","rain",2017-11-04 07:14:18,2017-11-04 16:29:31,0.52,0.0092,0.0409,2017-11-04 06:00:00,0.89,50.33,1509800400,39.2,1509858000,50.33,1509800400,39.2,1509858000,43.33,0.86,1003.33,2.09,12.09,1509800400,270,0.54,1,1509789600,4.96,41.46,2017-11-04 23:00:00,50.33,2017-11-04 13:00:00,41.46,2017-11-04 23:00:00,50.33,2017-11-04 13:00:00,"1718-147","Huddersfield","Huddersfield",53.65416667,-1.76833333,"rain",
2017-11-26,"Light rain overnight.","rain",2017-11-26 07:54:55,2017-11-26 15:57:01,0.25,0.0038,0.0098,2017-11-26 02:00:00,0.49,41.34,1511722800,41.29,1511726400,40.68,1511715600,38.9,1511730000,35.54,0.85,1019.26,3.18,12.72,1511658000,264,0.48,1,1511697600,6.11,37.07,2017-11-26 08:00:00,43.25,2017-11-26 23:00:00,34.67,2017-11-26 01:00:00,41.29,2017-11-26 20:00:00,"1718-148","Huddersfield","Huddersfield",53.65416667,-1.76833333,"rain",
2017-12-09,"Partly cloudy throughout the day.","partly-cloudy-night",2017-12-09 08:13:27,2017-12-09 15:48:32,0.72,0,0,,0,34.77,1512828000,31.13,1512892800,34.77,1512828000,31.13,1512892800,27.86,0.81,1012.14,2.09,8.58,1512777600,265,0.36,0,1512777600,6.06,30.95,2017-12-09 06:00:00,34.77,2017-12-09 14:00:00,28.78,2017-12-09 07:00:00,34.77,2017-12-09 14:00:00,"1718-149","Huddersfield","Huddersfield",53.65416667,-1.76833333,,
2017-12-12,"Mostly cloudy starting in the evening.","partly-cloudy-night",2017-12-12 08:16:41,2017-12-12 15:47:59,0.82,0.001,0.0083,2017-12-12 21:00:00,0.54,36.24,1513087200,36.81,1513108800,36.24,1513087200,33.47,1513108800,29.24,0.86,1003.49,2.08,15.88,1513116000,235,0.29,0,1513036800,6.05,27.65,2017-12-12 06:00:00,37.81,2017-12-12 23:00:00,27.65,2017-12-12 06:00:00,36.24,2017-12-12 14:00:00,"1718-150","Huddersfield","Huddersfield",53.65416667,-1.76833333,"rain",
2017-12-26,"Partly cloudy until evening.","partly-cloudy-day",2017-12-26 08:25:10,2017-12-26 15:52:48,0.26,0.0047,0.0192,2017-12-26 02:00:00,0.67,40.66,1514296800,35.44,1514336400,40.17,1514300400,29.67,1514347200,34.3,0.86,990.49,3.03,15.27,1514246400,252,0.48,0,1514246400,6.17,36.29,2017-12-26 23:00:00,40.66,2017-12-26 14:00:00,32.19,2017-12-26 09:00:00,40.17,2017-12-26 15:00:00,"1718-151","Huddersfield","Huddersfield",53.65416667,-1.76833333,"rain",
2018-02-11,"Partly cloudy until evening.","partly-cloudy-day",2018-02-11 07:35:26,2018-02-11 17:09:54,0.87,0.0032,0.0227,2018-02-11 00:00:00,0.79,38.1,1518346800,32.56,1518386400,33.15,1518346800,27.97,1518382800,32.03,0.84,999.03,6.34,28.77,1518307200,275,0.45,1,1518343200,6.04,32.56,2018-02-11 22:00:00,41.03,2018-02-11 00:00:00,27.97,2018-02-11 21:00:00,34.61,2018-02-11 02:00:00,"1718-152","Huddersfield","Huddersfield",53.65416667,-1.76833333,"rain",
2018-02-24,"Mostly cloudy in the morning.","partly-cloudy-night",2018-02-24 07:03:27,2018-02-24 17:34:59,0.3,0,0,,0,43.06,1519484400,28.18,1519542000,36.98,1519484400,21.69,1519542000,26.83,0.73,1023.59,8.4,18.38,1519484400,82,0.37,2,1519470000,6.16,29.35,2018-02-24 07:00:00,43.06,2018-02-24 15:00:00,24.1,2018-02-24 06:00:00,36.98,2018-02-24 15:00:00,"1718-153","Leicester","Leicester",52.62027778,-1.14222222,,
2017-12-16,"Foggy overnight.","fog",2017-12-16 08:12:00,2017-12-16 15:51:22,0.95,1e-04,0.001,2017-12-16 16:00:00,0.54,38.18,1513436400,29.96,1513476000,36.07,1513432800,29.05,1513497600,31.24,0.89,1017.66,3.7,7.87,1513418400,277,0.48,0,1513382400,6.04,30.67,2017-12-16 04:00:00,38.18,2017-12-16 15:00:00,26.78,2017-12-16 06:00:00,36.07,2017-12-16 14:00:00,"1718-154","Leicester","Leicester",52.62027778,-1.14222222,"snow",0
2017-12-02,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-12-02 07:56:31,2017-12-02 15:54:40,0.45,0,6e-04,2017-12-02 17:00:00,0,44.1,1512234000,43.71,1512244800,44.09,1512230400,42.1,1512259200,37.6,0.89,1026.38,2.79,6.65,1512216000,262,0.71,0,1512172800,5.16,36.67,2017-12-02 07:00:00,44.13,2017-12-02 23:00:00,34.66,2017-12-02 00:00:00,44.13,2017-12-02 23:00:00,"1718-155","Leicester","Leicester",52.62027778,-1.14222222,,
