"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipProbability","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipIntensityMaxTime","daily.precipType","daily.precipAccumulation"
2012-08-18,"Mostly cloudy in the morning.","partly-cloudy-day",2012-08-18 05:53:29,2012-08-18 20:18:46,0.03,0,0,0,85.78,1345294800,62.96,1345352400,87.72,1345305600,63.32,1345352400,61.74,0.62,1013.77,1.8,8.41,1345291200,224,0.23,6,1345287600,6.21,67.3,2012-08-18 07:00:00,85.78,2012-08-18 14:00:00,67.3,2012-08-18 07:00:00,87.72,2012-08-18 17:00:00,"1213-228","London","QPR",51.50916667,-0.23222222,,,
2013-05-14,"Light rain starting in the afternoon.","rain",2013-05-14 05:14:48,2013-05-14 20:48:32,0.14,0.0108,0.0429,0.88,50.95,1368529200,42.3,1368590400,50.95,1368529200,38.22,1368590400,42.66,0.84,1003.08,3.26,19.25,1368568800,197,0.78,5,1368532800,5.9,44.32,2013-05-14 06:00:00,50.95,2013-05-14 12:00:00,42.59,2013-05-14 06:00:00,50.95,2013-05-14 12:00:00,"1213-229","Reading","Reading",51.42222222,-0.98277778,2013-05-14 21:00:00,"rain",
2013-04-28,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-04-28 05:42:17,2013-04-28 20:22:49,0.6,0,0,0,53.17,1367161200,44.27,1367215200,53.17,1367161200,42.31,1367211600,33.74,0.69,1017.11,2.96,13.51,1367161200,232,0.55,6,1367150400,6.21,31.5,2013-04-28 06:00:00,53.17,2013-04-28 16:00:00,31.5,2013-04-28 06:00:00,53.17,2013-04-28 16:00:00,"1213-230","Reading","Reading",51.42222222,-0.98277778,,,
2013-04-13,"Light rain starting in the afternoon, continuing until evening.","rain",2013-04-13 06:13:05,2013-04-13 19:57:48,0.1,0.0056,0.0358,0.9,51.75,1365876000,51.58,1365879600,51.75,1365876000,51.58,1365879600,44.47,0.9,1010.67,3.89,15.48,1365872400,187,0.7,4,1365850800,5.81,38.39,2013-04-13 06:00:00,52.17,2013-04-13 23:00:00,38.39,2013-04-13 06:00:00,52.17,2013-04-13 23:00:00,"1213-231","Reading","Reading",51.42222222,-0.98277778,2013-04-13 17:00:00,"rain",
2013-04-06,"Partly cloudy until afternoon.","partly-cloudy-day",2013-04-06 06:28:30,2013-04-06 19:46:10,0.87,0,0,0,50.78,1365264000,27.4,1365314400,50.78,1365264000,27.4,1365314400,27.48,0.63,1023.58,2.64,12.91,1365238800,28,0.26,4,1365246000,6.17,30.04,2013-04-06 07:00:00,50.78,2013-04-06 17:00:00,30.04,2013-04-06 07:00:00,50.78,2013-04-06 17:00:00,"1213-232","Reading","Reading",51.42222222,-0.98277778,,,
2013-03-09,"Foggy in the morning.","fog",2013-03-09 06:32:10,2013-03-09 17:59:25,0.92,3e-04,0.0022,0.32,45.29,1362837600,36.31,1362898800,45.29,1362837600,32.31,1362902400,41.75,0.92,1002.67,1.86,8.05,1362870000,15,0.95,2,1362823200,3.22,39.21,2013-03-09 23:00:00,47.1,2013-03-09 00:00:00,36.77,2013-03-09 23:00:00,47.1,2013-03-09 00:00:00,"1213-233","Reading","Reading",51.42222222,-0.98277778,2013-03-09 01:00:00,"rain",
2013-02-23,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-02-23 07:02:29,2013-02-23 17:34:55,0.42,0,3e-04,0,35.64,1361631600,30.73,1361660400,33.91,1361642400,29.22,1361667600,25.74,0.74,1021.14,3.75,10.59,1361577600,27,0.75,2,1361617200,5.79,30.73,2013-02-23 23:00:00,35.64,2013-02-23 15:00:00,27.76,2013-02-23 06:00:00,33.91,2013-02-23 18:00:00,"1213-234","Reading","Reading",51.42222222,-0.98277778,2013-02-23 15:00:00,,
2013-02-02,"Partly cloudy throughout the day.","partly-cloudy-day",2013-02-02 07:41:12,2013-02-02 16:56:39,0.71,0,0,0,41.96,1359813600,30.08,1359856800,38.23,1359813600,30.08,1359856800,30.15,0.73,1016.35,4.35,14.42,1359810000,336,0.4,1,1359799200,6.21,31.28,2013-02-02 23:00:00,41.96,2013-02-02 14:00:00,31.28,2013-02-02 23:00:00,38.23,2013-02-02 14:00:00,"1213-235","Reading","Reading",51.42222222,-0.98277778,,,
2013-01-30,"Light rain in the morning.","rain",2013-01-30 07:45:45,2013-01-30 16:51:12,0.61,0.0058,0.0486,0.9,52.12,1359550800,43.89,1359597600,52.12,1359550800,40.33,1359586800,42.85,0.78,1007.07,8.39,28.56,1359554400,254,0.5,1,1359543600,5.95,44,2013-01-30 23:00:00,54.79,2013-01-30 00:00:00,40.33,2013-01-30 23:00:00,54.79,2013-01-30 00:00:00,"1213-236","Reading","Reading",51.42222222,-0.98277778,2013-01-30 04:00:00,"rain",
2013-01-12,"Light rain in the morning.","rain",2013-01-12 08:05:41,2013-01-12 16:21:10,0.03,0.0035,0.0261,0.81,39.38,1357992000,32.4,1358064000,34.55,1357992000,28.81,1358064000,34.09,0.85,1012.46,5.48,14.75,1357995600,88,0.77,1,1357992000,5.36,36.39,2013-01-12 00:00:00,39.38,2013-01-12 12:00:00,32.83,2013-01-12 07:00:00,35.03,2013-01-12 04:00:00,"1213-237","Reading","Reading",51.42222222,-0.98277778,2013-01-12 05:00:00,"rain",
2012-12-29,"Light rain in the afternoon.","rain",2012-12-29 08:10:27,2012-12-29 16:04:18,0.53,0.0036,0.0338,0.79,52.11,1356764400,40.78,1356847200,52.11,1356764400,35.43,1356843600,45.57,0.86,1003.66,7.49,25.61,1356768000,207,0.61,0,1356739200,5.77,43.1,2012-12-29 23:00:00,53.1,2012-12-29 03:00:00,39.54,2012-12-29 23:00:00,53.1,2012-12-29 03:00:00,"1213-238","Reading","Reading",51.42222222,-0.98277778,2012-12-29 14:00:00,"rain",
2012-12-26,"Light rain in the afternoon.","rain",2012-12-26 08:10:05,2012-12-26 16:01:50,0.44,0.003,0.0251,0.95,49.97,1356544800,42.67,1356584400,47.49,1356541200,40.85,1356588000,42.14,0.88,1004.06,5.47,17.85,1356534000,235,0.5,0,1356480000,6.08,40.3,2012-12-26 05:00:00,49.97,2012-12-26 18:00:00,37.36,2012-12-26 04:00:00,47.49,2012-12-26 17:00:00,"1213-239","Reading","Reading",51.42222222,-0.98277778,2012-12-26 16:00:00,"rain",
2012-12-17,"Partly cloudy starting in the evening.","partly-cloudy-night",2012-12-17 08:06:01,2012-12-17 15:57:15,0.15,2e-04,0.0023,0.4,47.76,1355752800,41.35,1355817600,44.97,1355749200,39.61,1355817600,40.18,0.88,1001.63,4.02,11.55,1355752800,234,0.36,1,1355745600,6.2,41.16,2012-12-17 06:00:00,47.76,2012-12-17 14:00:00,38.5,2012-12-17 07:00:00,44.97,2012-12-17 13:00:00,"1213-240","Reading","Reading",51.42222222,-0.98277778,2012-12-17 09:00:00,"rain",
2012-12-01,"Foggy in the morning.","fog",2012-12-01 07:49:07,2012-12-01 16:00:12,0.59,0,2e-04,0,42.59,1354370400,28.52,1354431600,40.02,1354370400,28.52,1354431600,31.4,0.89,1015.03,1.8,8.87,1354374000,282,0.45,1,1354359600,3.91,30.06,2012-12-01 08:00:00,42.59,2012-12-01 14:00:00,30.06,2012-12-01 08:00:00,40.02,2012-12-01 14:00:00,"1213-241","Reading","Reading",51.42222222,-0.98277778,2012-12-01 12:00:00,,
2012-11-17,"Mostly cloudy throughout the day.","partly-cloudy-day",2012-11-17 07:27:24,2012-11-17 16:13:29,0.13,2e-04,0.0017,0.23,53.61,1353135600,31.76,1353222000,53.61,1353135600,31.76,1353222000,47.05,0.89,1007.86,1.25,7.91,1353139200,249,0.79,1,1353146400,5.18,43.44,2012-11-17 23:00:00,53.61,2012-11-17 07:00:00,43.44,2012-11-17 23:00:00,53.61,2012-11-17 07:00:00,"1213-242","Reading","Reading",51.42222222,-0.98277778,2012-11-17 09:00:00,"rain",
2012-11-10,"Light rain in the morning.","rain",2012-11-10 07:15:19,2012-11-10 16:23:11,0.87,0.0049,0.0245,0.79,49.87,1352556000,33.74,1352620800,49.87,1352556000,33.74,1352620800,44.12,0.91,997.8,1.5,8.41,1352520000,223,0.61,1,1352541600,5.63,37.83,2012-11-10 23:00:00,49.87,2012-11-10 14:00:00,37.83,2012-11-10 23:00:00,49.87,2012-11-10 14:00:00,"1213-243","Reading","Reading",51.42222222,-0.98277778,2012-11-10 06:00:00,"rain",
2012-10-27,"Partly cloudy until evening.","partly-cloudy-day",2012-10-27 07:50:29,2012-10-27 17:47:22,0.43,3e-04,0.004,0.46,46.51,1351350000,33.43,1351393200,43.44,1351346400,33.43,1351393200,33.21,0.77,1017,5.08,17.56,1351339200,351,0.41,2,1351339200,6.22,35.46,2012-10-27 08:00:00,46.51,2012-10-27 16:00:00,30.73,2012-10-27 03:00:00,43.44,2012-10-27 15:00:00,"1213-244","Reading","Reading",51.42222222,-0.98277778,2012-10-27 18:00:00,"rain",
2012-09-29,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2012-09-29 07:03:18,2012-09-29 18:47:17,0.48,0,0,0,59.46,1348923600,42.18,1348974000,59.46,1348923600,42.18,1348974000,43.95,0.75,1018.09,2.65,11.62,1348920000,278,0.22,3,1348916400,6.21,45.42,2012-09-29 23:00:00,59.46,2012-09-29 14:00:00,45.42,2012-09-29 23:00:00,59.46,2012-09-29 14:00:00,"1213-245","Reading","Reading",51.42222222,-0.98277778,,,
2012-09-16,"Mostly cloudy throughout the day.","partly-cloudy-day",2012-09-16 06:42:37,2012-09-16 19:17:21,0.02,0,0,0,64.17,1347811200,54.71,1347861600,64.17,1347811200,54.71,1347861600,51.87,0.77,1013.25,3.35,11.69,1347804000,233,0.78,3,1347789600,6.2,55.03,2012-09-16 01:00:00,64.17,2012-09-16 17:00:00,55.03,2012-09-16 01:00:00,64.17,2012-09-16 17:00:00,"1213-246","Reading","Reading",51.42222222,-0.98277778,,,
2012-08-18,"Partly cloudy in the morning.","partly-cloudy-day",2012-08-18 05:56:43,2012-08-18 20:21:32,0.03,0,0,0,82.4,1345302000,60.84,1345356000,84.57,1345302000,61.03,1345356000,62.27,0.7,1013.74,1.73,9.16,1345291200,224,0.29,6,1345287600,6.21,62.45,2012-08-18 07:00:00,82.4,2012-08-18 16:00:00,62.45,2012-08-18 07:00:00,84.57,2012-08-18 16:00:00,"1213-247","Reading","Reading",51.42222222,-0.98277778,,,
2013-05-19,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-05-19 05:03:07,2013-05-19 21:10:22,0.3,0,0,0,60.51,1368968400,51.25,1369008000,60.51,1368968400,51.25,1369008000,47.96,0.81,1012.78,1.9,8.88,1368990000,304,0.69,5,1368957600,5.6,47.63,2013-05-19 06:00:00,60.51,2013-05-19 14:00:00,47.63,2013-05-19 06:00:00,60.51,2013-05-19 14:00:00,"1213-248","Manchester","Man City",53.48305556,-2.20027778,,,
2013-05-07,"Clear throughout the day.","clear-day",2013-05-07 05:23:06,2013-05-07 20:50:10,0.92,0,0,0,72.09,1367935200,55.38,1367992800,72.09,1367935200,55.38,1367992800,44.03,0.57,1015.88,3.01,13.76,1367949600,124,0.13,6,1367924400,6.09,46.03,2013-05-07 06:00:00,72.09,2013-05-07 15:00:00,46.03,2013-05-07 06:00:00,72.09,2013-05-07 15:00:00,"1213-249","Manchester","Man City",53.48305556,-2.20027778,,,
2013-04-27,"Partly cloudy until afternoon.","partly-cloudy-day",2013-04-27 05:42:55,2013-04-27 20:32:12,0.56,4e-04,0.003,0.31,52.38,1367074800,37.03,1367110800,52.38,1367074800,37.03,1367110800,34.17,0.71,1017.46,3.11,11.88,1367060400,359,0.3,5,1367064000,6.21,35.03,2013-04-27 06:00:00,52.38,2013-04-27 16:00:00,34.03,2013-04-27 07:00:00,52.38,2013-04-27 16:00:00,"1213-250","Manchester","Man City",53.48305556,-2.20027778,2013-04-27 13:00:00,"rain",
2013-04-17,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-04-17 06:04:48,2013-04-17 20:13:56,0.22,5e-04,0.0059,0.59,62.71,1366207200,46.97,1366264800,62.71,1366207200,42.14,1366264800,44.51,0.73,1007.64,7.14,27.4,1366228800,184,0.5,5,1366200000,6.21,44.31,2013-04-17 02:00:00,62.71,2013-04-17 15:00:00,44.31,2013-04-17 02:00:00,62.71,2013-04-17 15:00:00,"1213-251","Manchester","Man City",53.48305556,-2.20027778,2013-04-17 09:00:00,"rain",
2013-03-30,"Partly cloudy in the afternoon.","partly-cloudy-day",2013-03-30 05:47:19,2013-03-30 18:41:18,0.61,0,0,0,43.36,1364655600,26.27,1364709600,40.87,1364648400,26.27,1364709600,24.07,0.64,1014.12,2.87,12.18,1364637600,69,0.23,4,1364641200,6.21,28.27,2013-03-30 04:00:00,43.36,2013-03-30 15:00:00,28.27,2013-03-30 04:00:00,40.87,2013-03-30 13:00:00,"1213-252","Manchester","Man City",53.48305556,-2.20027778,,,
2013-02-24,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-02-24 07:08:43,2013-02-24 17:38:08,0.45,0,0,0,39.48,1361718000,33.02,1361754000,36.51,1361721600,30.56,1361750400,28.52,0.75,1027.66,2.79,7.88,1361725200,8,0.63,2,1361707200,6.21,32.72,2013-02-24 03:00:00,39.48,2013-02-24 15:00:00,32.72,2013-02-24 03:00:00,36.51,2013-02-24 16:00:00,"1213-253","Manchester","Man City",53.48305556,-2.20027778,,,
2013-02-03,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-02-03 07:51:12,2013-02-03 16:56:38,0.75,8e-04,0.0066,0.67,48.68,1359900000,44.55,1359964800,45.99,1359900000,40.31,1359964800,39.39,0.9,1015.07,3.82,15.13,1359896400,250,0.62,1,1359889200,5.78,30.59,2013-02-03 00:00:00,48.68,2013-02-03 14:00:00,30.59,2013-02-03 00:00:00,45.99,2013-02-03 14:00:00,"1213-254","Manchester","Man City",53.48305556,-2.20027778,2013-02-03 22:00:00,"rain",
2013-01-19,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-01-19 08:13:21,2013-01-19 16:28:05,0.26,0,2e-04,0,33.56,1358596800,32.96,1358647200,32.83,1358589600,28.26,1358654400,28.53,0.84,1000.82,4.2,12.7,1358560800,80,0.63,1,1358596800,5.5,31.08,2013-01-19 00:00:00,33.56,2013-01-19 12:00:00,25.57,2013-01-19 00:00:00,32.83,2013-01-19 10:00:00,"1213-255","Manchester","Man City",53.48305556,-2.20027778,2013-01-19 15:00:00,,
2013-01-01,"Partly cloudy throughout the day.","partly-cloudy-day",2013-01-01 08:25:56,2013-01-01 16:01:21,0.63,7e-04,0.0067,0.54,44.35,1357052400,43.13,1357110000,40.29,1357066800,40.61,1357070400,38.12,0.85,1005.47,5.25,14.22,1357048800,280,0.53,0,1356998400,6.19,39.62,2013-01-01 05:00:00,44.49,2013-01-01 20:00:00,36.6,2013-01-01 08:00:00,41.58,2013-01-01 23:00:00,"1213-256","Manchester","Man City",53.48305556,-2.20027778,2013-01-01 04:00:00,"rain",
2012-12-22,"Rain until afternoon, starting again in the evening.","rain",2012-12-22 08:24:47,2012-12-22 15:53:02,0.32,0.0282,0.1021,0.88,52.09,1356202800,48.84,1356249600,52.09,1356202800,45.15,1356249600,45.55,0.94,1000.86,3.77,14.4,1356166800,150,0.67,0,1356134400,5.02,42.55,2012-12-22 01:00:00,53.2,2012-12-22 23:00:00,40.96,2012-12-22 02:00:00,53.2,2012-12-22 23:00:00,"1213-257","Manchester","Man City",53.48305556,-2.20027778,2012-12-22 12:00:00,"rain",
2012-12-09,"Mostly cloudy until evening.","partly-cloudy-day",2012-12-09 08:14:29,2012-12-09 15:51:10,0.86,0.0019,0.007,0.72,46.54,1355054400,34.69,1355126400,42.8,1355058000,34.69,1355126400,40.08,0.85,1017,5.67,17.97,1355061600,290,0.58,0,1355011200,5.72,38.58,2012-12-09 23:00:00,46.54,2012-12-09 12:00:00,37.59,2012-12-09 21:00:00,42.8,2012-12-09 13:00:00,"1213-258","Manchester","Man City",53.48305556,-2.20027778,2012-12-09 01:00:00,"rain",
2012-12-01,"Mostly cloudy in the morning.","partly-cloudy-night",2012-12-01 08:03:59,2012-12-01 15:55:06,0.59,0.0016,0.018,0.65,40.9,1354366800,26.22,1354424400,38.25,1354348800,26.22,1354424400,31.27,0.86,1014.41,1.83,9.06,1354366800,314,0.39,0,1354320000,5.28,29.88,2012-12-01 23:00:00,40.9,2012-12-01 13:00:00,29.88,2012-12-01 23:00:00,38.25,2012-12-01 08:00:00,"1213-259","Manchester","Man City",53.48305556,-2.20027778,2012-12-01 08:00:00,"rain",
2012-11-17,"Mostly cloudy until afternoon.","partly-cloudy-day",2012-11-17 07:40:30,2012-11-17 16:10:08,0.13,0.0073,0.0532,0.79,47.4,1353157200,35.22,1353222000,47.11,1353153600,35.22,1353222000,41.41,0.91,1006.96,1.43,8.51,1353157200,265,0.54,1,1353150000,4.51,38.62,2012-11-17 23:00:00,47.4,2012-11-17 13:00:00,38.62,2012-11-17 23:00:00,47.11,2012-11-17 12:00:00,"1213-260","Manchester","Man City",53.48305556,-2.20027778,2012-11-17 00:00:00,"rain",
2012-11-11,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-night",2012-11-11 07:29:18,2012-11-11 16:19:13,0.91,2e-04,0.0032,0.13,50.95,1352638800,42.93,1352689200,50.95,1352638800,42.76,1352703600,40.57,0.89,1010.04,1.19,8.8,1352642400,265,0.4,1,1352631600,6.21,37.4,2012-11-11 08:00:00,50.95,2012-11-11 13:00:00,37.4,2012-11-11 08:00:00,50.95,2012-11-11 13:00:00,"1213-261","Manchester","Man City",53.48305556,-2.20027778,2012-11-11 01:00:00,"rain",
2012-10-27,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2012-10-27 08:00:25,2012-10-27 17:47:10,0.43,0,0,0,47.2,1351342800,36.31,1351371600,44.5,1351350000,36.31,1351371600,30.88,0.74,1020.36,3.18,12.01,1351342800,330,0.24,1,1351332000,6.21,32.59,2012-10-27 08:00:00,47.2,2012-10-27 14:00:00,30.15,2012-10-27 03:00:00,44.5,2012-10-27 16:00:00,"1213-262","Manchester","Man City",53.48305556,-2.20027778,,,
2012-10-06,"Foggy overnight.","fog",2012-10-06 07:21:23,2012-10-06 18:34:26,0.69,0.0031,0.0296,0.81,57.59,1349528400,41.53,1349586000,57.59,1349528400,41.53,1349586000,45.67,0.86,1012.56,1.17,7.6,1349524800,282,0.39,2,1349517600,6.08,42.61,2012-10-06 08:00:00,57.59,2012-10-06 14:00:00,42.61,2012-10-06 08:00:00,57.59,2012-10-06 14:00:00,"1213-263","Manchester","Man City",53.48305556,-2.20027778,2012-10-06 01:00:00,"rain",
2012-09-23,"Light rain overnight.","rain",2012-09-23 06:58:26,2012-09-23 19:06:08,0.27,0.0039,0.0273,0.85,55.29,1348408800,47.85,1348434000,55.29,1348408800,44.84,1348444800,43.2,0.82,1012.46,3.79,12.25,1348401600,95,0.33,3,1348398000,6,43.48,2012-09-23 06:00:00,55.29,2012-09-23 15:00:00,43.48,2012-09-23 06:00:00,55.29,2012-09-23 15:00:00,"1213-264","Manchester","Man City",53.48305556,-2.20027778,2012-09-23 23:00:00,"rain",
2012-09-01,"Partly cloudy in the morning.","partly-cloudy-day",2012-09-01 06:20:22,2012-09-01 19:59:56,0.54,5e-04,0.0045,0.47,70.12,1346504400,58.62,1346540400,70.12,1346504400,58.62,1346540400,54.3,0.8,1023.61,2.45,10.97,1346515200,246,0.52,5,1346504400,5.75,53.49,2012-09-01 00:00:00,70.12,2012-09-01 14:00:00,53.49,2012-09-01 00:00:00,70.12,2012-09-01 14:00:00,"1213-265","Manchester","Man City",53.48305556,-2.20027778,2012-09-01 02:00:00,"rain",
2012-08-19,"Light rain in the afternoon.","rain",2012-08-19 05:57:41,2012-08-19 20:29:51,0.06,0.0022,0.0257,0.97,71.6,1345370400,54.88,1345431600,71.76,1345370400,54.88,1345431600,58.62,0.84,1016.44,0.14,6.86,1345388400,324,0.31,5,1345374000,5.99,57.08,2012-08-19 23:00:00,71.6,2012-08-19 11:00:00,57.08,2012-08-19 23:00:00,71.76,2012-08-19 11:00:00,"1213-266","Manchester","Man City",53.48305556,-2.20027778,2012-08-19 14:00:00,"rain",
2013-05-12,"Light rain starting in the afternoon, continuing until evening.","rain",2013-05-12 05:14:39,2013-05-12 20:59:07,0.08,0.0077,0.0341,0.85,52.59,1368378000,44.61,1368421200,52.59,1368378000,41.5,1368424800,44.7,0.84,1011.02,3.91,13.29,1368320400,249,0.68,6,1368360000,5.8,44.34,2013-05-12 00:00:00,52.59,2013-05-12 18:00:00,42.59,2013-05-12 03:00:00,52.59,2013-05-12 18:00:00,"1213-267","Trafford","Man United",53.46305556,-2.29138889,2013-05-12 00:00:00,"rain",
2013-05-05,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-05-05 05:27:18,2013-05-05 20:46:54,0.85,0,0,0,62.34,1367758800,42.77,1367816400,62.34,1367758800,42.77,1367816400,46.37,0.74,1019.7,3.12,11.05,1367755200,211,0.63,5,1367751600,6.17,46.13,2013-05-05 01:00:00,62.34,2013-05-05 14:00:00,45.9,2013-05-05 00:00:00,62.34,2013-05-05 14:00:00,"1213-268","Trafford","Man United",53.46305556,-2.29138889,,,
2013-04-22,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-04-22 05:54:03,2013-04-22 20:23:23,0.38,0,2e-04,0,56.23,1366646400,47.23,1366693200,56.23,1366646400,44.87,1366693200,43.02,0.81,1012.68,3.81,14.3,1366635600,224,0.48,5,1366628400,6.21,39.56,2013-04-22 06:00:00,56.23,2013-04-22 17:00:00,39.56,2013-04-22 06:00:00,56.23,2013-04-22 17:00:00,"1213-269","Trafford","Man United",53.46305556,-2.29138889,2013-04-22 06:00:00,,
2013-04-08,"Partly cloudy in the afternoon.","partly-cloudy-day",2013-04-08 06:26:08,2013-04-08 19:57:52,0.94,0,0,0,47.93,1365429600,35.55,1365472800,43.85,1365426000,29.59,1365465600,28.71,0.63,1007.76,6.94,17.52,1365436800,82,0.2,5,1365422400,6.15,35.73,2013-04-08 06:00:00,47.93,2013-04-08 15:00:00,30.94,2013-04-08 23:00:00,43.85,2013-04-08 14:00:00,"1213-270","Trafford","Man United",53.46305556,-2.29138889,,,
2013-03-16,"Mixed precipitation in the evening and overnight.","rain",2013-03-16 06:21:53,2013-03-16 18:16:11,0.15,0.011,0.0333,0.92,46.49,1363446000,35.14,1363485600,45.85,1363449600,33.03,1363500000,37.35,0.88,991.62,1.31,7.76,1363442400,196,0.65,3,1363435200,5.48,36.56,2013-03-16 23:00:00,46.49,2013-03-16 15:00:00,36.56,2013-03-16 23:00:00,45.85,2013-03-16 16:00:00,"1213-271","Trafford","Man United",53.46305556,-2.29138889,2013-03-16 23:00:00,"rain",
2013-03-02,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-night",2013-03-02 06:55:20,2013-03-02 17:50:03,0.66,0,0,0,48.32,1362232800,33.82,1362279600,47.6,1362232800,33.82,1362279600,31.97,0.76,1028.22,1.09,7.06,1362236400,325,0.35,2,1362222000,6,29.67,2013-03-02 07:00:00,48.32,2013-03-02 14:00:00,29.67,2013-03-02 07:00:00,47.6,2013-03-02 14:00:00,"1213-272","Trafford","Man United",53.46305556,-2.29138889,,,
2013-02-10,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-02-10 07:38:32,2013-02-10 17:10:59,0.02,0.0085,0.0152,0.82,39.4,1360508400,34.53,1360562400,35.03,1360504800,27.95,1360544400,35.33,0.92,998.22,5.06,16.05,1360537200,108,0.74,1,1360490400,5.78,35.3,2013-02-10 23:00:00,39.4,2013-02-10 15:00:00,28.51,2013-02-10 23:00:00,38.16,2013-02-10 00:00:00,"1213-273","Trafford","Man United",53.46305556,-2.29138889,2013-02-10 16:00:00,"rain",
2013-01-30,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2013-01-30 07:58:14,2013-01-30 16:49:12,0.61,0.0015,0.0144,0.62,50.01,1359547200,42.41,1359590400,50.01,1359547200,39.27,1359604800,39.72,0.77,1001.39,7.14,28.14,1359550800,252,0.36,1,1359543600,6.05,42.53,2013-01-30 23:00:00,50.01,2013-01-30 12:00:00,39.55,2013-01-30 18:00:00,50.01,2013-01-30 12:00:00,"1213-274","Trafford","Man United",53.46305556,-2.29138889,2013-01-30 17:00:00,"rain",
2013-01-13,"Foggy starting in the evening.","fog",2013-01-13 08:19:44,2013-01-13 16:18:20,0.07,2e-04,0.0011,0.3,36.67,1358085600,33.05,1358125200,36.67,1358085600,33.05,1358125200,30.74,0.91,1020.81,0.49,4.42,1358114400,155,0.37,0,1358035200,3.85,30.14,2013-01-13 07:00:00,36.67,2013-01-13 14:00:00,30.14,2013-01-13 07:00:00,36.67,2013-01-13 14:00:00,"1213-275","Trafford","Man United",53.46305556,-2.29138889,2013-01-13 22:00:00,"snow",0.027
2012-12-29,"Rain until afternoon.","rain",2012-12-29 08:26:29,2012-12-29 15:58:45,0.53,0.0121,0.0546,0.88,52.07,1356764400,39.14,1356832800,52.07,1356764400,35.5,1356847200,44.45,0.88,996.7,5.4,18.74,1356764400,195,0.62,0,1356739200,5.96,41.27,2012-12-29 23:00:00,53.74,2012-12-29 00:00:00,37.77,2012-12-29 23:00:00,53.74,2012-12-29 00:00:00,"1213-276","Trafford","Man United",53.46305556,-2.29138889,2012-12-29 11:00:00,"rain",
2012-12-26,"Rain starting in the afternoon, continuing until evening.","rain",2012-12-26 08:26:14,2012-12-26 15:56:09,0.44,0.0064,0.0696,0.77,46.17,1356544800,38.78,1356595200,45.85,1356523200,38.78,1356595200,39.56,0.86,998.71,3.33,12.45,1356552000,222,0.36,0,1356480000,5.91,39.09,2012-12-26 03:00:00,46.17,2012-12-26 18:00:00,37.9,2012-12-26 04:00:00,45.85,2012-12-26 12:00:00,"1213-277","Trafford","Man United",53.46305556,-2.29138889,2012-12-26 16:00:00,"rain",
2012-12-15,"Partly cloudy until evening.","partly-cloudy-day",2012-12-15 08:20:39,2012-12-15 15:51:12,0.08,0.0017,0.0076,0.65,47.2,1355580000,40.06,1355644800,45.35,1355583600,38.39,1355619600,41.11,0.9,985.9,3.96,11.98,1355529600,201,0.49,0,1355529600,6.19,41.43,2012-12-15 23:00:00,47.2,2012-12-15 14:00:00,38.17,2012-12-15 03:00:00,45.35,2012-12-15 15:00:00,"1213-278","Trafford","Man United",53.46305556,-2.29138889,2012-12-15 08:00:00,"rain",
2012-11-28,"Partly cloudy until afternoon.","partly-cloudy-day",2012-11-28 07:59:39,2012-11-28 15:57:58,0.5,0,0,0,43.16,1354107600,28.41,1354176000,40.72,1354107600,28.41,1354176000,32.82,0.79,1017,2.89,10.36,1354104000,325,0.41,0,1354060800,6.21,33.06,2012-11-28 22:00:00,43.16,2012-11-28 13:00:00,33.06,2012-11-28 22:00:00,40.72,2012-11-28 13:00:00,"1213-279","Trafford","Man United",53.46305556,-2.29138889,,,
