"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipProbability","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipIntensityMaxTime","daily.precipType","daily.precipAccumulation"
2015-02-07,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-02-07 07:47:47,2015-02-07 17:06:49,0.61,0,0,0,41.22,1423317600,34.38,1423382400,40.06,1423306800,34.38,1423382400,33.42,0.85,1039.18,1.93,8.11,1423317600,328,0.75,1,1423306800,5.51,33.47,2015-02-07 01:00:00,41.22,2015-02-07 14:00:00,33.47,2015-02-07 01:00:00,40.06,2015-02-07 11:00:00,"1415-103","Liverpool","Everton",53.43888889,-2.96638889,,,
2015-01-19,"Partly cloudy throughout the day.","partly-cloudy-night",2015-01-19 08:16:46,2015-01-19 16:30:29,0.96,0,0,0,37.98,1421679600,29.06,1421740800,37.98,1421679600,24.82,1421740800,28.88,0.84,1014.53,0.4,4.47,1421629200,321,0.38,1,1421668800,6.21,29.3,2015-01-19 07:00:00,37.98,2015-01-19 15:00:00,29.3,2015-01-19 07:00:00,37.98,2015-01-19 15:00:00,"1415-104","Liverpool","Everton",53.43888889,-2.96638889,,,
2015-01-10,"Light rain in the morning.","rain",2015-01-10 08:25:01,2015-01-10 16:15:45,0.66,0.0029,0.033,0.82,50.69,1420873200,40.38,1420934400,50.69,1420873200,33.4,1420934400,38.63,0.74,1009.5,11.78,30.25,1420894800,262,0.47,0,1420848000,6.11,40.56,2015-01-10 19:00:00,54.86,2015-01-10 04:00:00,33.89,2015-01-10 18:00:00,54.86,2015-01-10 04:00:00,"1415-105","Liverpool","Everton",53.43888889,-2.96638889,2015-01-10 08:00:00,"rain",
2014-12-26,"Mixed precipitation starting in the afternoon.","rain",2014-12-26 08:28:42,2014-12-26 15:58:37,0.16,0.0096,0.0546,0.9,40.09,1419598800,33.68,1419624000,37.55,1419577200,27.14,1419627600,35.6,0.93,1021.73,2.44,11.52,1419613200,114,0.63,0,1419552000,4.94,33.36,2014-12-26 19:00:00,40.09,2014-12-26 13:00:00,27.14,2014-12-26 21:00:00,39.21,2014-12-26 00:00:00,"1415-106","Liverpool","Everton",53.43888889,-2.96638889,2014-12-26 17:00:00,"rain",
2014-12-15,"Partly cloudy throughout the day.","partly-cloudy-night",2014-12-15 08:22:48,2014-12-15 15:53:59,0.78,0.0022,0.009,0.71,44.65,1418644800,41,1418680800,40.94,1418644800,38.54,1418698800,38.37,0.84,1009.56,5.55,11.71,1418608800,260,0.46,0,1418601600,6.22,41,2014-12-15 22:00:00,44.65,2014-12-15 12:00:00,37.4,2014-12-15 04:00:00,40.94,2014-12-15 12:00:00,"1415-107","Liverpool","Everton",53.43888889,-2.96638889,2014-12-15 04:00:00,"rain",
2014-12-03,"Mostly cloudy overnight.","partly-cloudy-night",2014-12-03 08:09:00,2014-12-03 15:57:22,0.4,0,0,0,44.86,1417611600,33.78,1417644000,44.86,1417611600,33.78,1417644000,32.15,0.86,1027.23,0.25,2.66,1417618800,351,0.29,0,1417564800,6.2,30.23,2014-12-03 08:00:00,44.86,2014-12-03 13:00:00,30.23,2014-12-03 08:00:00,44.86,2014-12-03 13:00:00,"1415-108","Liverpool","Everton",53.43888889,-2.96638889,,,
2014-11-22,"Partly cloudy until evening.","partly-cloudy-day",2014-11-22 07:51:26,2014-11-22 16:07:32,0.99,0.0019,0.0195,0.84,55.46,1416664800,46.26,1416729600,55.46,1416664800,46.26,1416729600,47.64,0.91,1010.2,3.9,9.48,1416621600,167,0.56,1,1416654000,4.96,46.79,2014-11-22 00:00:00,55.46,2014-11-22 14:00:00,42.39,2014-11-22 00:00:00,55.46,2014-11-22 14:00:00,"1415-109","Liverpool","Everton",53.43888889,-2.96638889,2014-11-22 00:00:00,"rain",
2014-11-01,"Light rain overnight.","rain",2014-11-01 07:12:06,2014-11-01 16:41:14,0.3,5e-04,0.0072,0.56,58.65,1414850400,52.42,1414915200,58.65,1414850400,52.42,1414915200,50.03,0.8,1007.99,6.81,19.58,1414879200,187,0.49,1,1414836000,6.22,53.1,2014-11-01 08:00:00,58.65,2014-11-01 14:00:00,53.1,2014-11-01 08:00:00,58.65,2014-11-01 14:00:00,"1415-110","Liverpool","Everton",53.43888889,-2.96638889,2014-11-01 00:00:00,"rain",
2014-10-18,"Partly cloudy until afternoon.","partly-cloudy-day",2014-10-18 07:45:27,2014-10-18 18:10:47,0.83,6e-04,0.0122,0.71,66.7,1413640800,58.23,1413687600,66.7,1413640800,58.23,1413687600,56.15,0.82,1003.09,7.68,18.42,1413586800,176,0.39,2,1413630000,6.07,59.55,2014-10-18 23:00:00,66.7,2014-10-18 15:00:00,59.55,2014-10-18 23:00:00,66.7,2014-10-18 15:00:00,"1415-111","Liverpool","Everton",53.43888889,-2.96638889,2014-10-18 00:00:00,"rain",
2014-09-21,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2014-09-21 06:57:12,2014-09-21 19:15:19,0.91,0,0,0,64.13,1411300800,46.01,1411358400,64.13,1411300800,46.01,1411358400,48.12,0.76,1025.81,1.38,7.89,1411304400,348,0.24,3,1411297200,6.2,48.18,2014-09-21 07:00:00,64.13,2014-09-21 13:00:00,48.18,2014-09-21 07:00:00,64.13,2014-09-21 13:00:00,"1415-112","Liverpool","Everton",53.43888889,-2.96638889,,,
2014-08-30,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-08-30 06:19:13,2014-08-30 20:08:48,0.15,0.0023,0.015,0.42,63.9,1409407200,56.43,1409454000,63.9,1409407200,56.43,1409454000,55.27,0.86,1012.86,6.29,14.45,1409410800,274,0.59,4,1409396400,6.1,56.67,2014-08-30 06:00:00,63.9,2014-08-30 15:00:00,56.67,2014-08-30 06:00:00,63.9,2014-08-30 15:00:00,"1415-113","Liverpool","Everton",53.43888889,-2.96638889,2014-08-30 00:00:00,"rain",
2014-08-23,"Partly cloudy throughout the day.","partly-cloudy-day",2014-08-23 06:07:01,2014-08-23 20:24:57,0.93,0.0037,0.0167,0.72,61.7,1408802400,49.48,1408856400,61.7,1408802400,49.48,1408856400,47.55,0.77,1015.08,4.82,14.13,1408816800,292,0.44,5,1408795200,6.16,50.44,2014-08-23 04:00:00,61.7,2014-08-23 15:00:00,50.44,2014-08-23 04:00:00,61.7,2014-08-23 15:00:00,"1415-114","Liverpool","Everton",53.43888889,-2.96638889,2014-08-23 08:00:00,"rain",
2015-05-18,"Light rain until afternoon.","rain",2015-05-18 05:08:55,2015-05-18 21:02:30,0.02,0.0113,0.0425,0.9,53.8,1431961200,42.23,1432008000,53.8,1431961200,40.43,1432008000,42.41,0.82,1005.42,3.66,17.97,1431961200,233,0.62,5,1431950400,5.4,43.87,2015-05-18 23:00:00,53.8,2015-05-18 16:00:00,41.6,2015-05-18 06:00:00,53.8,2015-05-18 16:00:00,"1415-115","West Bromwich","West Brom",52.50916667,-1.96388889,2015-05-18 13:00:00,"rain",
2015-04-25,"Foggy overnight.","fog",2015-04-25 05:50:03,2015-04-25 20:23:55,0.23,0,4e-04,0,60.82,1429970400,40.34,1430020800,60.82,1429970400,40.34,1430020800,45.35,0.79,1004.59,3.37,14.75,1429970400,233,0.52,5,1429963200,6.19,43.76,2015-04-25 23:00:00,60.82,2015-04-25 15:00:00,42.71,2015-04-25 22:00:00,60.82,2015-04-25 15:00:00,"1415-116","West Bromwich","West Brom",52.50916667,-1.96388889,2015-04-25 21:00:00,,
2015-04-11,"Mostly cloudy until afternoon.","partly-cloudy-day",2015-04-11 06:20:35,2015-04-11 19:59:26,0.73,0.0019,0.028,0.81,53.03,1428764400,39.59,1428811200,53.03,1428764400,38.18,1428822000,36.26,0.64,1016.36,5.48,19.08,1428750000,256,0.56,5,1428753600,6.03,41.86,2015-04-11 09:00:00,53.03,2015-04-11 16:00:00,36.52,2015-04-11 09:00:00,53.03,2015-04-11 16:00:00,"1415-117","West Bromwich","West Brom",52.50916667,-1.96388889,2015-04-11 09:00:00,"rain",
2015-04-04,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-04-04 06:36:44,2015-04-04 19:47:15,0.5,0,0,0,50.95,1428163200,43.24,1428213600,50.95,1428163200,43.24,1428213600,41.91,0.84,1023.01,2.77,11.07,1428145200,351,0.85,4,1428148800,5.9,43.66,2015-04-04 06:00:00,50.95,2015-04-04 17:00:00,41.33,2015-04-04 04:00:00,50.95,2015-04-04 17:00:00,"1415-118","West Bromwich","West Brom",52.50916667,-1.96388889,,,
2015-03-14,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-03-14 06:26:16,2015-03-14 18:10:38,0.78,0,0,0,42.21,1426352400,36.69,1426366800,38.88,1426352400,34.36,1426370400,31.56,0.75,1032.69,4.54,13.26,1426291200,36,0.76,3,1426334400,6.17,35.97,2015-03-14 04:00:00,42.21,2015-03-14 17:00:00,32.21,2015-03-14 03:00:00,38.88,2015-03-14 17:00:00,"1415-119","West Bromwich","West Brom",52.50916667,-1.96388889,,,
2015-02-28,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-02-28 06:58:23,2015-02-28 17:45:22,0.34,3e-04,0.005,0.7,50.5,1425128400,41.59,1425193200,50.5,1425128400,37.65,1425189600,42.34,0.88,1004.18,5.51,17.35,1425153600,193,0.73,2,1425121200,5.94,39.32,2015-02-28 00:00:00,50.5,2015-02-28 13:00:00,35.71,2015-02-28 00:00:00,50.5,2015-02-28 13:00:00,"1415-120","West Bromwich","West Brom",52.50916667,-1.96388889,2015-02-28 09:00:00,"rain",
2015-02-11,"Overcast throughout the day.","cloudy",2015-02-11 07:33:35,2015-02-11 17:13:19,0.73,0,0,0,38.78,1423663200,37.17,1423728000,38.78,1423663200,37.17,1423728000,34.18,0.86,1024.65,0.87,4.97,1423623600,166,0.96,1,1423648800,4.85,37.12,2015-02-11 06:00:00,38.78,2015-02-11 14:00:00,37.12,2015-02-11 06:00:00,38.78,2015-02-11 14:00:00,"1415-121","West Bromwich","West Brom",52.50916667,-1.96388889,,,
2015-01-31,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-01-31 07:52:38,2015-01-31 16:52:20,0.39,0.003,0.0145,0.67,40.14,1422712800,35.08,1422770400,34.08,1422712800,28.12,1422770400,31.38,0.84,986.17,6.01,18.11,1422709200,307,0.65,1,1422702000,5.87,32.48,2015-01-31 00:00:00,40.14,2015-01-31 14:00:00,29.2,2015-01-31 03:00:00,34.08,2015-01-31 14:00:00,"1415-122","West Bromwich","West Brom",52.50916667,-1.96388889,2015-01-31 07:00:00,"rain",
2015-01-10,"Mostly cloudy until afternoon.","partly-cloudy-night",2015-01-10 08:16:21,2015-01-10 16:16:24,0.66,5e-04,0.0108,0.37,54.88,1420873200,36.79,1420934400,54.88,1420873200,31.87,1420938000,38.82,0.74,1012.15,7.44,24.84,1420869600,253,0.58,1,1420891200,6.13,37.06,2015-01-10 23:00:00,55.08,2015-01-10 06:00:00,32.9,2015-01-10 23:00:00,55.08,2015-01-10 06:00:00,"1415-123","West Bromwich","West Brom",52.50916667,-1.96388889,2015-01-10 09:00:00,"rain",
2014-12-26,"Mixed precipitation starting in the afternoon.","rain",2014-12-26 08:19:33,2014-12-26 15:59:45,0.16,0.0129,0.0643,1,38.22,1419602400,32.84,1419634800,38.16,1419598800,26,1419642000,33.79,0.96,1022.06,1.35,12.2,1419634800,134,0.67,0,1419552000,4.69,32.84,2014-12-26 23:00:00,38.22,2014-12-26 14:00:00,26.32,2014-12-26 23:00:00,38.16,2014-12-26 13:00:00,"1415-124","West Bromwich","West Brom",52.50916667,-1.96388889,2014-12-26 17:00:00,"rain",
2014-12-13,"Clear throughout the day.","clear-day",2014-12-13 08:11:55,2014-12-13 15:55:00,0.72,0,0,0,41.03,1418479200,34.67,1418508000,40.6,1418482800,32.54,1418518800,32.22,0.91,1010.68,1.16,6.11,1418479200,238,0.18,0,1418428800,5.99,29.85,2014-12-13 07:00:00,41.03,2014-12-13 14:00:00,29.85,2014-12-13 07:00:00,40.6,2014-12-13 15:00:00,"1415-125","West Bromwich","West Brom",52.50916667,-1.96388889,,,
2014-12-02,"Mostly cloudy until evening.","partly-cloudy-day",2014-12-02 07:58:53,2014-12-02 15:58:40,0.36,0,7e-04,0,44.38,1417525200,31.07,1417593600,40.21,1417518000,31.04,1417572000,36.48,0.83,1020.88,4.91,14.31,1417525200,342,0.7,1,1417521600,5.39,35.13,2014-12-02 23:00:00,44.38,2014-12-02 13:00:00,32.22,2014-12-02 23:00:00,43.76,2014-12-02 03:00:00,"1415-126","West Bromwich","West Brom",52.50916667,-1.96388889,2014-12-02 04:00:00,,
2014-11-29,"Foggy starting in the evening.","fog",2014-11-29 07:54:31,2014-11-29 16:00:50,0.25,0.001,0.0086,0.75,49.92,1417269600,45.29,1417334400,49.92,1417269600,45.29,1417334400,47.29,0.97,1010.43,1.69,8.11,1417219200,76,0.76,1,1417262400,2.42,45.91,2014-11-29 21:00:00,49.92,2014-11-29 14:00:00,45.91,2014-11-29 21:00:00,49.92,2014-11-29 14:00:00,"1415-127","West Bromwich","West Brom",52.50916667,-1.96388889,2014-11-29 01:00:00,"rain",
2014-11-09,"Partly cloudy until afternoon.","partly-cloudy-day",2014-11-09 07:20:13,2014-11-09 16:25:48,0.59,0,0,0,50.73,1415541600,41.81,1415570400,50.73,1415541600,41.81,1415570400,41.96,0.94,1002.19,1.43,6.78,1415541600,179,0.19,1,1415527200,4.85,38.98,2014-11-09 08:00:00,50.73,2014-11-09 14:00:00,38.98,2014-11-09 08:00:00,50.73,2014-11-09 14:00:00,"1415-128","West Bromwich","West Brom",52.50916667,-1.96388889,,,
2014-10-25,"Mostly cloudy throughout the day.","partly-cloudy-night",2014-10-25 07:52:28,2014-10-25 17:53:41,0.05,0,5e-04,0,55.51,1414245600,51.12,1414278000,55.51,1414245600,51.12,1414278000,47.01,0.92,1016.44,3.2,11.23,1414242000,202,0.41,1,1414227600,6.19,43.24,2014-10-25 07:00:00,55.51,2014-10-25 15:00:00,43.24,2014-10-25 07:00:00,55.51,2014-10-25 15:00:00,"1415-129","West Bromwich","West Brom",52.50916667,-1.96388889,2014-10-25 05:00:00,,
2014-10-20,"Partly cloudy throughout the day.","partly-cloudy-day",2014-10-20 07:43:22,2014-10-20 18:04:08,0.89,0,0,0,56.23,1413813600,51.48,1413842400,56.23,1413813600,51.48,1413842400,49.86,0.88,1013.56,3.24,9.49,1413802800,220,0.47,2,1413802800,6.21,50.88,2014-10-20 05:00:00,56.23,2014-10-20 15:00:00,50.88,2014-10-20 05:00:00,56.23,2014-10-20 15:00:00,"1415-130","West Bromwich","West Brom",52.50916667,-1.96388889,,,
2014-09-28,"Partly cloudy until evening.","partly-cloudy-day",2014-09-28 07:05:07,2014-09-28 18:54:20,0.13,0,0,0,70.39,1411912800,55,1411974000,70.39,1411912800,55,1411974000,55.77,0.8,1020.98,0.5,5.86,1411909200,151,0.63,3,1411902000,5.24,55.58,2014-09-28 07:00:00,70.39,2014-09-28 15:00:00,55.58,2014-09-28 07:00:00,70.39,2014-09-28 15:00:00,"1415-131","West Bromwich","West Brom",52.50916667,-1.96388889,,,
2014-09-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-09-13 06:40:11,2014-09-13 19:30:13,0.66,0,0,0,65.74,1410616800,50.62,1410663600,65.74,1410616800,50.62,1410663600,52.51,0.79,1027.44,2.84,8.18,1410609600,69,0.61,3,1410602400,5.45,54.56,2014-09-13 02:00:00,65.74,2014-09-13 15:00:00,54.56,2014-09-13 02:00:00,65.74,2014-09-13 15:00:00,"1415-132","West Bromwich","West Brom",52.50916667,-1.96388889,,,
2014-08-16,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-08-16 05:53:35,2014-08-16 20:33:33,0.71,0,0,0,63.43,1408197600,55.58,1408258800,63.43,1408197600,55.58,1408258800,48.63,0.74,1019.4,3.39,12.97,1408208400,252,0.45,5,1408186800,6.21,49.66,2014-08-16 06:00:00,63.43,2014-08-16 15:00:00,49.66,2014-08-16 06:00:00,63.43,2014-08-16 15:00:00,"1415-133","West Bromwich","West Brom",52.50916667,-1.96388889,,,
2015-05-24,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-05-24 04:58:08,2015-05-24 20:59:20,0.21,0,9e-04,0,67.66,1432472400,47.92,1432526400,67.66,1432472400,47.92,1432526400,50.01,0.72,1020,2.07,29.98,1432436400,248,0.61,7,1432465200,6.2,51.73,2015-05-24 02:00:00,67.66,2015-05-24 14:00:00,51.73,2015-05-24 02:00:00,67.66,2015-05-24 14:00:00,"1415-134","London","Arsenal",51.555,-0.10861111,2015-05-24 17:00:00,,
2015-05-20,"Partly cloudy until evening.","partly-cloudy-day",2015-05-20 05:03:02,2015-05-20 20:53:47,0.09,1e-04,0.0018,0.19,58.99,1432137600,41.08,1432180800,58.99,1432137600,41.08,1432180800,40.74,0.71,1016.46,3.37,11.85,1432134000,296,0.28,6,1432123200,6.22,40.19,2015-05-20 05:00:00,58.99,2015-05-20 17:00:00,40.19,2015-05-20 05:00:00,58.99,2015-05-20 17:00:00,"1415-135","London","Arsenal",51.555,-0.10861111,2015-05-20 13:00:00,"rain",
2015-05-11,"Partly cloudy throughout the day.","partly-cloudy-day",2015-05-11 05:16:11,2015-05-11 20:40:09,0.75,0,0,0,70.55,1431356400,50.54,1431403200,70.55,1431356400,50.54,1431403200,51.85,0.73,1017.95,3.57,12.32,1431363600,225,0.43,6,1431338400,6.22,53.18,2015-05-11 04:00:00,70.55,2015-05-11 16:00:00,53.18,2015-05-11 04:00:00,70.55,2015-05-11 16:00:00,"1415-136","London","Arsenal",51.555,-0.10861111,,,
2015-04-26,"Mostly cloudy until evening.","partly-cloudy-day",2015-04-26 05:43:15,2015-04-26 20:15:33,0.26,0.0036,0.0219,0.69,50.63,1430064000,36.93,1430110800,50.63,1430064000,36.93,1430110800,44.18,0.86,1007.71,2.25,8.72,1430038800,21,0.72,5,1430049600,5.71,43.46,2015-04-26 23:00:00,52.48,2015-04-26 00:00:00,43.46,2015-04-26 23:00:00,52.48,2015-04-26 00:00:00,"1415-137","London","Arsenal",51.555,-0.10861111,2015-04-26 04:00:00,"rain",
2015-04-04,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-04-04 06:30:26,2015-04-04 19:38:42,0.5,4e-04,0.0053,0.58,47.65,1428152400,41.7,1428192000,46.58,1428170400,41.7,1428192000,41.84,0.83,1021.73,3.17,12.97,1428141600,12,0.79,4,1428148800,5.16,44.47,2015-04-04 23:00:00,48.8,2015-04-04 00:00:00,43.55,2015-04-04 08:00:00,48.8,2015-04-04 00:00:00,"1415-138","London","Arsenal",51.555,-0.10861111,2015-04-04 05:00:00,"rain",
2015-03-14,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-03-14 06:18:31,2015-03-14 18:03:33,0.78,0,0,0,47.28,1426348800,40.56,1426388400,44.4,1426345200,37.21,1426384800,32.82,0.71,1030.18,4.95,12.71,1426348800,35,0.63,3,1426330800,6.21,36.87,2015-03-14 03:00:00,47.28,2015-03-14 16:00:00,33.08,2015-03-14 02:00:00,44.4,2015-03-14 15:00:00,"1415-139","London","Arsenal",51.555,-0.10861111,,,
2015-03-01,"Light rain in the evening.","rain",2015-03-01 06:47:30,2015-03-01 17:41:02,0.37,0.0029,0.0391,0.72,52.22,1425222000,37.11,1425272400,52.22,1425222000,33.35,1425279600,38.66,0.73,999.58,7.58,20.96,1425225600,250,0.44,2,1425207600,6.2,40.77,2015-03-01 23:00:00,52.22,2015-03-01 15:00:00,37.74,2015-03-01 23:00:00,52.22,2015-03-01 15:00:00,"1415-140","London","Arsenal",51.555,-0.10861111,2015-03-01 19:00:00,"rain",
2015-02-10,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-02-10 07:25:27,2015-02-10 17:06:34,0.7,0,0,0,43.56,1423576800,40.19,1423641600,43.56,1423576800,40.19,1423641600,35.6,0.83,1032.49,0.71,5.68,1423605600,126,0.9,1,1423562400,4.89,37.37,2015-02-10 01:00:00,43.56,2015-02-10 14:00:00,37.37,2015-02-10 01:00:00,43.56,2015-02-10 14:00:00,"1415-141","London","Arsenal",51.555,-0.10861111,,,
2015-02-01,"Mostly cloudy until evening.","partly-cloudy-day",2015-02-01 07:40:26,2015-02-01 16:50:01,0.43,7e-04,0.0044,0.43,41.31,1422795600,27.66,1422860400,36.16,1422795600,25.45,1422849600,29.85,0.73,999.55,6.83,21.26,1422788400,317,0.68,1,1422788400,6.12,32.41,2015-02-01 23:00:00,41.31,2015-02-01 13:00:00,29.35,2015-02-01 23:00:00,36.16,2015-02-01 13:00:00,"1415-142","London","Arsenal",51.555,-0.10861111,2015-02-01 04:00:00,"rain",
2015-01-11,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2015-01-11 08:03:47,2015-01-11 16:14:55,0.69,1e-04,0.001,0.18,46.75,1420984800,45.51,1421010000,43.61,1420999200,42.54,1421006400,34.82,0.74,1021.89,5.68,16.5,1421017200,255,0.32,1,1420974000,6.22,37.96,2015-01-11 05:00:00,46.75,2015-01-11 14:00:00,33.25,2015-01-11 04:00:00,43.61,2015-01-11 18:00:00,"1415-143","London","Arsenal",51.555,-0.10861111,2015-01-11 20:00:00,"rain",
2014-12-26,"Light rain starting in the evening.","rain",2014-12-26 08:07:09,2014-12-26 15:57:18,0.16,0.0098,0.0473,0.75,40.74,1419620400,36.08,1419649200,40.42,1419606000,28.95,1419649200,35.54,0.92,1023.59,1.66,14.3,1419620400,181,0.53,0,1419552000,5.67,32.43,2014-12-26 07:00:00,47.6,2014-12-26 23:00:00,32.43,2014-12-26 07:00:00,45.85,2014-12-26 23:00:00,"1415-144","London","Arsenal",51.555,-0.10861111,2014-12-26 19:00:00,"rain",
2014-12-13,"Mostly cloudy in the morning.","partly-cloudy-night",2014-12-13 07:59:35,2014-12-13 15:52:29,0.72,0,0,0,42.98,1418479200,31.8,1418518800,42.98,1418479200,31.8,1418518800,31.86,0.85,1011.15,0.94,5.25,1418479200,277,0.17,1,1418472000,6.19,32,2014-12-13 22:00:00,42.98,2014-12-13 14:00:00,32,2014-12-13 22:00:00,42.98,2014-12-13 14:00:00,"1415-145","London","Arsenal",51.555,-0.10861111,,,
2014-12-03,"Mostly cloudy throughout the day.","partly-cloudy-night",2014-12-03 07:48:17,2014-12-03 15:55:13,0.4,1e-04,7e-04,0.15,46.71,1417611600,39.54,1417680000,43.88,1417611600,37.73,1417676400,38.15,0.82,1023.05,4.51,13.47,1417564800,15,0.57,1,1417604400,6.2,39.7,2014-12-03 07:00:00,46.71,2014-12-03 13:00:00,36.58,2014-12-03 07:00:00,43.88,2014-12-03 13:00:00,"1415-146","London","Arsenal",51.555,-0.10861111,2014-12-03 16:00:00,"rain",
2014-11-22,"Foggy in the morning.","fog",2014-11-22 07:31:54,2014-11-22 16:04:12,0.99,0.0012,0.004,0.42,57.01,1416668400,49.26,1416729600,57.01,1416668400,48.38,1416729600,53.11,0.94,1013.08,1.3,7.76,1416614400,160,0.82,1,1416654000,2.32,49.91,2014-11-22 00:00:00,57.01,2014-11-22 15:00:00,49.91,2014-11-22 00:00:00,57.01,2014-11-22 15:00:00,"1415-147","London","Arsenal",51.555,-0.10861111,2014-11-22 15:00:00,"rain",
2014-11-01,"Partly cloudy until evening.","partly-cloudy-day",2014-11-01 06:55:24,2014-11-01 16:35:04,0.3,1e-04,7e-04,0.2,63.29,1414846800,54.56,1414872000,63.29,1414846800,54.56,1414872000,52.67,0.8,1014.49,3.34,12.92,1414854000,217,0.37,1,1414836000,6.17,54.56,2014-11-01 20:00:00,63.29,2014-11-01 13:00:00,54.56,2014-11-01 20:00:00,63.29,2014-11-01 13:00:00,"1415-148","London","Arsenal",51.555,-0.10861111,2014-11-01 09:00:00,"rain",
2014-10-18,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-10-18 07:30:44,2014-10-18 18:02:39,0.83,5e-04,0.0041,0.3,67.15,1413640800,60.65,1413702000,67.3,1413640800,60.83,1413702000,59.65,0.86,1010.59,4.47,14.18,1413626400,195,0.61,2,1413630000,6.22,61.05,2014-10-18 01:00:00,67.15,2014-10-18 15:00:00,61.15,2014-10-18 01:00:00,67.3,2014-10-18 15:00:00,"1415-149","London","Arsenal",51.555,-0.10861111,2014-10-18 22:00:00,"rain",
2014-09-27,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-09-27 06:55:50,2014-09-27 18:49:29,0.1,0,0,0,69.77,1411822800,57.51,1411884000,69.77,1411822800,57.51,1411884000,54.71,0.79,1026.2,0.48,3.99,1411826400,131,0.79,3,1411815600,6.22,52.84,2014-09-27 05:00:00,69.77,2014-09-27 14:00:00,52.84,2014-09-27 05:00:00,69.77,2014-09-27 14:00:00,"1415-150","London","Arsenal",51.555,-0.10861111,,,
2014-09-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-09-13 06:33:32,2014-09-13 19:22:02,0.66,0,0,0,69.26,1410616800,54.91,1410656400,69.26,1410616800,54.91,1410656400,54.9,0.81,1026.37,2.3,8.79,1410616800,61,0.57,4,1410609600,5.2,55.09,2014-09-13 06:00:00,69.26,2014-09-13 15:00:00,55.09,2014-09-13 06:00:00,69.26,2014-09-13 15:00:00,"1415-151","London","Arsenal",51.555,-0.10861111,,,
2014-08-16,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-08-16 05:48:54,2014-08-16 20:23:24,0.71,0,0,0,68.3,1408194000,57.52,1408251600,68.3,1408194000,57.52,1408251600,49.94,0.68,1020.1,3.23,13.59,1408208400,270,0.46,5,1408186800,6.21,52.47,2014-08-16 06:00:00,68.3,2014-08-16 14:00:00,52.47,2014-08-16 06:00:00,68.3,2014-08-16 14:00:00,"1415-152","London","Arsenal",51.555,-0.10861111,,,
2015-05-24,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-05-24 04:48:14,2015-05-24 21:11:19,0.21,0,8e-04,0,62.05,1432472400,48.69,1432530000,62.05,1432472400,46.48,1432530000,47.78,0.79,1017.75,4.21,19.55,1432429200,236,0.63,5,1432461600,6.15,48.35,2015-05-24 04:00:00,62.05,2015-05-24 14:00:00,44.73,2015-05-24 04:00:00,62.05,2015-05-24 14:00:00,"1415-153","Kingston upon Hull","Hull",53.74611111,-0.3675,2015-05-24 10:00:00,,
2015-05-09,"Mostly cloudy until evening.","partly-cloudy-day",2015-05-09 05:11:54,2015-05-09 20:46:35,0.68,0,5e-04,0,54.14,1431190800,42.66,1431226800,54.14,1431190800,42.66,1431226800,46.14,0.83,1010.59,7.61,26.22,1431165600,245,0.62,5,1431169200,5.69,44.85,2015-05-09 23:00:00,54.14,2015-05-09 18:00:00,43.25,2015-05-09 23:00:00,54.14,2015-05-09 18:00:00,"1415-154","Kingston upon Hull","Hull",53.74611111,-0.3675,2015-05-09 00:00:00,,
